Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
The Seed of the Sacred Fig,2024,Mohammad Rasoulof,"['Misagh Zare', 'Soheila Golestani', 'Mahsa Rostami', 'Setareh Maleki', 'Niousha Akhshi', 'Reza Akhlaghirad', 'Shiva Ordooie', 'Amineh Mazrouie Arani']",3.87,nan,"['Thriller', 'Drama']",167,"['France', 'Germany']",Persian (Farsi),['Persian (Farsi)'],"An investigating judge in the Revolutionary Court in Tehran grapples with mistrust and paranoia as nationwide political protests intensify and his gun mysteriously disappears. Suspecting the involvement of his wife and their two daughters, he imposes drastic measures at home, causing tensions to rise. Step by step, social norms and the rules of family life are being suspended.","['Parallel 45', 'Run Way Pictures', 'ARTE France Cinéma']",27260,13773,9231,127,113,163,147,415,652,1873,3556,7853,4979,3155,22906,https://letterboxd.com/film/the-seed-of-the-sacred-fig/,https://letterboxd.com/kurstboy/films/
Flow,2024,Gints Zilbalodis,nan,4.01,nan,"['Adventure', 'Fantasy', 'Animation']",85,"['Belgium', 'France', 'Latvia']",No spoken language,['No spoken language'],"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.","['Dream Well Studio', 'Sacrebleu Productions', 'Take Five', 'ARTE France Cinéma', 'RTBF']",36429,14432,15228,269,30,73,83,379,699,2862,5542,11261,4797,5326,31052,https://letterboxd.com/film/flow-2024/,https://letterboxd.com/kurstboy/films/
Anora,2024,Sean Baker,"['Mikey Madison', 'Mark Eydelshteyn', 'Karren Karagulian', 'Yura Borisov', 'Vache Tovmasyan', 'Lindsey Normington', 'Darya Ekamasova', 'Aleksey Serebryakov', 'Anton Bitter', 'Ivy Wolk', 'Emily Weider', 'Luna Sofía Miranda', 'Paul Weissman', 'Vincent Radwinsky', 'Brittney Rodriguez', 'Sophia Carnabuci', 'Ella Rubin', 'Ross Brodar', 'Zoë Vnak', 'Vlad Mamai', 'Alena Gurevich', 'Maria Tichinskaya', 'Morgan Charlton', 'Nazar Khamis', 'Charles Jang', 'Lana Svidonovich', 'Masha Zhak', 'Sebastian Conelli', 'Irina Finley', 'Mariana Orozco Arango', 'Artyom Trubnikov', 'Michael Sergio', 'Charlton Lamar', ""Mickey O'Hagan""]",4.16,nan,"['Drama', 'Romance', 'Comedy']",139,['USA'],English,"['English', 'Armenian', 'Russian']","Anora, a young sex worker from Brooklyn, gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as the parents set out for New York to get the marriage annulled.","['Cre Film', 'FilmNation Entertainment']",386006,102577,157109,4900,947,1620,1259,5048,6542,20667,36712,102296,87018,71976,334085,https://letterboxd.com/film/anora/,https://letterboxd.com/kurstboy/films/
The Apprentice,2024,Ali Abbasi,"['Sebastian Stan', 'Jeremy Strong', 'Martin Donovan', 'Maria Bakalova', 'Catherine McNally', 'Charlie Carrick', 'Patch Darragh', 'Stuart Hughes', 'Eoin Duffy', 'Chloe Madison', 'Ben Sullivan', 'Mark Rendall', 'Joe Pingue', 'Jim Monaco', 'Bruce Beaton', 'Ian D. Clark', ""Valerie O'Connor"", 'James Madge', 'Ron Lea', 'Edie Inksetter', 'Michael Hough', 'Robert J. Tavenor', 'Raechel Fisher', 'Stefanie Martino', 'Randy Thomas', 'Myron Ron Reider', 'Sharon Wilcox', 'Jai Jai Jones', 'James Downing', 'Charlie Seminerio', 'Joshua Michael St. John', 'Tom Barnett', 'Jason Blicker', 'Frank Moore', 'Jaclyn Vogl', 'Benny Shilling', 'Chris Owens', 'Nabil Traboulsi', 'Sam Rosenthal', 'Brie Watson', 'Luke Robinson', 'Clare Coulter', 'Craig Burnatowski', 'Lorne Monroe', 'Peter Deiwick', 'Ben Ball', 'Iona Rose Mackay', 'Samantha Espie', 'Emily Mitchell', 'Craig Warnock', 'Kerry Ann Doherty', 'Erik Snider', 'Chris Gleason', 'Taylor Bernier', 'Mishka Thébaud', 'Domingos Andrade', 'Dina Roudman', 'Rick Hughes', 'Russell Yuen', 'Michael Gordin Shore', 'Matt Baram', 'Aidan Gouveia', 'Gavin Pounds', 'Tammy Boundy', 'Katie Garyfalakis', 'Don Saxon', 'Salvatore Marcellino', 'Marvin Karon', 'Moni Ogunsuyi', 'Duane Keogh', 'Brad Austin', 'Kate Wheeler', 'Fiona Mongillo', 'Daniel Goldenberg', 'Mary Krohnert', 'Taylor Brunatti', 'Addyson Douglas', 'Emma Elle Paterson', 'James Lucas Cruikshank', 'Henos Girma', 'Elliot Hunter Self', 'Ross Cameron Bruce Fraser', 'Eamon Bernard Fraser', 'Niamh Carolan', 'Michelle Doiron', 'Drew Catherine', 'Dion Yorkie', 'Sebb Argo', 'Miles Carney', 'David Yee', 'Richard Nixon', 'Ronald Reagan']",3.59,nan,"['History', 'Drama']",122,"['Canada', 'Denmark', 'Ireland', 'Sweden', 'UK', 'USA']",English,['English'],"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win.","['Gidden Media', 'Head Gear Films', 'Metrol Technology', 'Scythia Films', 'Profile Pictures', 'Tailored Films', 'Film Institute', 'Film i Väst', 'Fís Éireann/Screen Ireland', 'RocketScience']",141241,36303,34759,130,260,442,540,2626,5333,22126,37795,40793,7953,3961,121829,https://letterboxd.com/film/the-apprentice-2024/,https://letterboxd.com/kurstboy/films/
Eephus,2024,Carson Lund,"['Keith William Richards', 'Frederick Wiseman', 'Cliff Blake', 'Ray Hryb', 'Bill Lee', 'Stephen Radochia', 'David Pridemore', 'Keith Poulson', 'John R. Smith Jnr.', 'Pete Minkarah', 'Wayne Diamond', 'Theodore Bouloukos', 'Gregory Falatek', 'Conner Marx', 'David Torres Jr.', 'Chris Goodwin', 'Annie Tisdale', 'Joe Penczak', 'Paul Kandarian', 'Russell J. Gannon', 'Jeff Saint-Dic', 'Nate Fisher', 'Isabelle Charlot', 'Joe Castiglione', 'Brendan Burt', 'Ethan Ward', 'Patrick Garrigan', 'Timothy Taylor', 'Johnny Tirado', 'Ari Brisbon', 'Stephen Gauthier', 'Timber Holmes', 'Robert Josey', 'Peter Lund', 'Lou Basta', 'David Metskhvarishvili', 'Luis Vicente', 'Amber Frost', 'Adam DePalma', 'Jason Barbieri', 'Will Menaker', 'Will Sennett']",3.57,nan,"['Comedy', 'Drama']",98,['USA'],English,['English'],"As an imminent construction project looms over their beloved small-town baseball field, a pair of New England rec-league teams face off for the last time. Tensions flare up and ceremonial laughs are shared as an era of camaraderie and escapism fades into an uncertain future.","['Omnes Films', 'A Major Production', 'Carte Blanche', 'ColdFeet Films', 'Through The Lens Entertainment']",2145,1770,761,3,6,20,23,63,102,252,384,423,125,97,1495,https://letterboxd.com/film/eephus/,https://letterboxd.com/kurstboy/films/
The Substance,2024,Coralie Fargeat,"['Demi Moore', 'Margaret Qualley', 'Dennis Quaid', 'Edward Hamilton-Clark', 'Gore Abrams', 'Oscar Lesage', 'Christian Erickson', 'Robin Greer', 'Tom Morton', 'Hugo Diego Garcia', 'Daniel Knight', 'Jonathon Carley', 'Jiselle Henderkott', 'Akil Wingate', 'Vincent Colombe', 'Billy Bentley', 'Lennard Ridsdale', 'Jordan Ford Silver', 'Oscar Salem', 'Viviane Bossina', 'Matthew Luret', 'Jana Bittnerová', 'Olivier Raynal', 'Tiffany Hofstetter', 'Nicolas Royer', 'Nathan Rippy', 'Manon Arizmendi', 'Virginie Kotlinski', 'Brett Gillen', 'Charlotte Marquardt', 'Léa Hengl', 'Gaëlle Raymond', 'Claire Lemaire', 'Lila Boughoufala', 'Aurélien Lorgnier', 'Ivan Sellier', 'Philip Schurer', 'Christian Bourmier', 'Martin Graham', 'Christian Bordeleau', 'Patrick Hamel', ""Didier D'Hondt"", 'Jacques-Yves Dorges', 'Jean-Claude Matthey', 'Olivier Jarcin', 'Jean-Luc Magneron', 'Charlotte Murray', 'Aaron Kahn', 'Gabriela Arnon', 'Nancy Josephson Lahoussine', 'Andrew Eldridge', 'Denise Powers', 'Bryan Jones', 'Adam Carage', 'Maria McClurg', 'Andrew Desmond', 'Rebecca Lafont', 'Laura Puech', 'Ryan Chidester', 'Céline Vogt', 'Yannick Guérin', 'Jean Miel', 'Paul Descoings', 'Benoit Lévêque', 'Arthur Molinet', 'Manon Sachot', 'Bastien Jorelle', 'Kelly Hoarau', 'Michel Juskiewicz', 'Louise Greggory', 'Christophe Sartirano', 'Florent Torres', 'Romain Caldeira', 'Barthelemy Thomas', 'Axel Baille', 'Ashley Lambert', 'Ranjani Brow', 'Chase Fein', 'Shane Sweet', 'William Calvert', 'Michael Corbett', 'Stephen Apostolina', 'Yann Bean', 'Audrey Alcide', 'Jonathan Jenvrin', 'Mimi Maury', 'Amelye Solange', 'Kévin Table', 'Laura Boera', 'Cissy Duc', 'Sophie Mercier', 'Marie Valton', 'Katrina Budzynski', 'Alicia Maury', 'Megane Adamik', 'Annalisa Pagnotta', 'Maelle Dantigny', 'Aleksandra Fontaine Kedzierska', 'Pauline Sagetat', 'Agustina Fitzsimons', 'Elena Shcheglova', 'Eve Marchant', 'Lola Donati', 'Kate Matthews', 'Ophélie Jonard', 'Pauline Richard', 'Laureen Cappelliez', 'Daria Panchenko', 'Delphine Beaulieu', 'Victoria Brun', 'Cara Chapman', 'Katharine Matthews', 'Alexandra Faget', 'Clémence Juville', ""Margot L'Entete"", 'Hillary Sukhonos', 'Matthew Géczy', 'Namory Bakayoko', 'Gregory Defleur', 'Coralie Fargeat']",3.87,nan,"['Horror', 'Drama', 'Science Fiction']",141,"['France', 'UK']",English,['English'],"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.","['Working Title Films', 'Blacksmith']",1388844,222210,500873,14000,8477,13450,11021,36744,41709,122362,167439,377416,209438,246730,1234786,https://letterboxd.com/film/the-substance/,https://letterboxd.com/kurstboy/films/
Emilia Pérez,2024,Jacques Audiard,"['Karla Sofía Gascón', 'Zoe Saldaña', 'Selena Gomez', 'Adriana Paz', 'Edgar Ramírez', 'Mark Ivanir', 'Eduardo Aladro', 'Emiliano Hasan', 'Gaël Murgia-Fur', 'Tirso Pietriga', 'Xiomara Ahumada Quito', 'Magali Brito', 'Jarib dit Javier Zagoya Montiel', 'Sébastien Fruit', 'Alejandra Reyes', 'Anabel Lopez', 'Daniel Velasco-Acosta', 'James Gerard', 'Braulio Gómez Bernal', 'Stéphane Ly-Cuong', 'Tulika Srivastava', 'Johanna Rebolledo Marin', 'Alejandra Díaz Ambrosi', 'Karla Lazo', 'Gabriela Ceceña', 'Lucile Chriqui', 'Sarah Gfeller', 'Luis Gabriel Gonzalez', 'Loïc Percheron Lazo', 'Rosario Zamora', 'Nathalia Saucedo', 'Monica Ortiz', 'Marysol Cordourier', 'Alonso Venegas-Flores', 'Ana Laura Fortuit', 'Jonas Paz-Benavides', 'Tiphanie Ham', 'Benjamin Díaz Espinoza', 'Holly-Rose Clegg', 'Kalvin Winson', 'Lou Justine Moua Nédellec', 'Michaël Charny', 'Mohammed Ali Ismail', 'Katie Valentine', 'Zelda Rittner', 'Eric Geynes', 'Silvia Herraiz', 'Ángel Romero', 'Eduardo Lubo', 'Manuel Sol Mateo', 'Théo Guarin', 'Lucas Varoclier', 'Agathe Bokja', 'Chun-Ting Lin', 'Line Phé', 'Shuuko Calderón', 'Paul Kai Te']",3.14,2.5,"['Thriller', 'Drama']",132,"['Belgium', 'France', 'USA']",English,"['English', 'Spanish']","Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.","['Why Not Productions', 'Pathé', 'France 2 Cinéma', 'Page 114', 'Saint Laurent Productions', 'Saint Laurent', 'Library Pictures International', 'Logical Content Ventures', 'Les Films du Fleuve', 'The Veterans']",102384,32591,24920,317,1736,2983,2982,6879,8004,14119,15748,19488,7659,8117,87715,https://letterboxd.com/film/emilia-perez/,https://letterboxd.com/kurstboy/films/
Universal Language,2024,Matthew Rankin,"['Rojina Esmaeili', 'Saba Vahedyousefi', 'Matthew Rankin', 'Pirouz Nemati', 'Mani Soleymanlou', 'Ila\xa0Firouzabadi', 'Sobhan Javadi', 'Danielle Fichaud', 'Bahram Nabatian', 'Hemela Pourafzal', 'Dara Najmabadi', 'Denis Houle']",3.75,nan,"['Comedy', 'Drama']",89,['Canada'],French,"['French', 'English', 'Persian (Farsi)']",Winter. Somewhere between Tehran and Winnipeg. Negin and Nazgol find a sum of money frozen deep within the sidewalk ice and try to find a way to get it out. Massoud leads a group of befuddled tourists upon an increasingly-strange walking tour of Winnipeg historic sites. Matthew leaves his job at the Québec government and embarks upon a mysterious journey to visit his estranged mother.,['Metafilms'],5280,3583,2024,32,7,24,22,104,177,532,832,1222,555,415,3890,https://letterboxd.com/film/universal-language/,https://letterboxd.com/kurstboy/films/
The Balconettes,2024,Noémie Merlant,"['Souheila Yacoub', 'Sanda Codreanu', 'Noémie Merlant', 'Lucas Bravo', 'Nadège Beausson-Diagne', 'Christophe Montenez', 'Annie Mercier', 'Henri Cohen', 'Hannil Ghilas', 'Amir Baylly']",3.44,3.0,"['Comedy', 'Horror', 'Fantasy']",105,['France'],French,['French'],"As a heat wave brings a Marseille neighbourhood to the boil, three roommates gleefully meddle in the lives of their neighbours from their balcony. Until a late night drink turns into a bloody affair.","['Nord-Ouest Films', 'Tandem', 'MK2 Films']",4733,3197,1278,25,22,72,87,218,285,788,935,838,301,278,3824,https://letterboxd.com/film/the-balconettes/,https://letterboxd.com/kurstboy/films/
Rumours,2024,"Guy Maddin, Evan Johnson","['Cate Blanchett', 'Roy Dupuis', 'Nikki Amuka-Bird', 'Charles Dance', 'Takehiro Hira', 'Denis Ménochet', 'Rolando Ravello', 'Zlatko Burić', 'Alicia Vikander', 'Alexa Kennedy', 'Ralph Berkin', 'Tomi Kosynus', 'Ádám Bot', 'Viktória Dányi', 'Vivien Ferencz', 'Dorina Mayer', 'Zsófia Temesvári']",2.8,nan,"['Comedy', 'Horror']",104,"['Canada', 'Germany', 'Hungary', 'USA']",English,"['English', 'French', 'Swedish']","En route to the annual G7 summit, the seven leaders of the world’s wealthiest liberal democracies get lost in the woods and face increasing peril while attempting to draft a provisional statement regarding a global crisis.","['Buffalo Gal Pictures', 'Square Peg', 'Maze Pictures', 'Orogen Entertainment', 'ZDF/Arte', 'Thin Stuff Productions', 'Walking Down Broadway', 'Laokoon Filmgroup', 'Ludascripts', 'Aloe Entertainment']",16164,8007,3062,9,301,731,766,1863,2022,3105,2119,1335,301,260,12803,https://letterboxd.com/film/rumours-2024/,https://letterboxd.com/kurstboy/films/
"Oh, Canada",2024,Paul Schrader,"['Richard Gere', 'Uma Thurman', 'Michael Imperioli', 'Jacob Elordi', 'Caroline Dhavernas', 'Kristine Froseth', 'Penelope Mitchell', 'Victoria Hill', 'Aaron Roman Weiner', 'Ryan Woodle', 'John Way', 'Dylan Flashner', 'Jake Weary']",2.96,nan,['Drama'],95,"['Israel', 'USA']",English,"['English', 'French']","Famed Canadian-American leftist documentary filmmaker Leonard Fife was one of sixty thousand draft evaders and deserters who fled to Canada to avoid serving in Vietnam. Now in his late seventies, Fife is dying of cancer in Montreal and has agreed to a final interview in which he is determined to bare all his secrets at last, to demythologize his mythologized life.","['Arclight Films', 'Northern Lights', 'Vested Interest', 'Ottocento Films', 'Left Home Productions', 'Exemplary Films', 'Carte Blanche', 'One Two Twenty Entertainment', 'SIPUR']",5931,7312,988,4,67,204,231,752,811,1044,711,522,145,68,4555,https://letterboxd.com/film/oh-canada/,https://letterboxd.com/kurstboy/films/
Christmas Eve in Miller’s Point,2024,Tyler Taormina,"['Matilda Fleming', 'Michael Cera', 'Francesca Scorsese', 'Gregg Turkington', 'Elsie Fisher', 'Sawyer Spielberg', 'Maria Dizzia', 'Ben Shenkman', 'JoJo Cincinnati', 'Lev Cameron', 'Caveh Zahedi', 'Chris Lazzaro', 'Courtney Warner', 'Gregory Falatek', 'Laura Wernette', 'Aristotle Georgeson', 'Brittany Hughes', 'Shane Fleming', 'Delancey Shapiro', 'Julianna Wohlrab', 'Tony Savino', 'Tyler Diamond', 'Brendan Burt', 'Jordan Barringer', 'Ava Francesca Renne', 'Austin Lago', 'Grege Morris', 'Maria Carucci', 'Derek Trendz', 'Laura Robards', 'Jax Terry', 'Lee Hervey', 'Anastasia Arcese', 'Anthony Martinelli-Maggio', 'Billy Mcshane', 'Liam Mijares', 'Emily Morgan Marcello', 'Cameron Veintidos', 'Joyitha Mandal', 'Keon Mosley', 'Justin Longo', 'Jackson Mijares', 'Simone Mijares', 'Daniel Hudson', 'John J. Trischetti Jr.', 'Mary Reistetter', 'Steve Alleva', 'Pavel Banzaraktsaev', 'Nathan Dapaah', 'Travis Maffei', 'Sean Carr', 'Ollie Hellerman', 'Justin H. Smith', 'Kona Davis', 'Leo Chan', 'Steve Plati', 'Jon LeVert', 'Lisa LoCicero']",3.1,nan,"['Drama', 'Comedy']",107,['USA'],English,['English'],"A rambunctious extended family descends upon their small Long Island hometown for the holidays where hijinks, generational squabbles, and family traditions ensue.","['Omnes Films', 'Dweck Productions', 'Crypto Castle Productions', 'Puente Films']",3452,2996,852,12,67,109,111,313,319,565,420,373,127,129,2533,https://letterboxd.com/film/christmas-eve-in-millers-point/,https://letterboxd.com/kurstboy/films/
Kinds of Kindness,2024,Yorgos Lanthimos,"['Emma Stone', 'Jesse Plemons', 'Willem Dafoe', 'Margaret Qualley', 'Hong Chau', 'Mamoudou Athie', 'Joe Alwyn', 'Hunter Schafer', 'Yorgos Stefanakos', 'Fadeke Adeola', 'Tessa Bourgeois', 'Kencil Mejia', 'Thaddeus Burbank', 'Suzanna Stone', 'Jerskin Fendrix', 'Nikki Chamberlin', 'Christian M. Letellier', 'Lawrence Johnson', 'Lindsey G. Smith', 'Kevin Guillot', ""Ja'Quan Monroe-Henderson"", 'Ivy Ray', 'Susan Elle', 'Nathan Mulligan', 'Dominique Shy', 'Harold Gervais', 'Buddy Jones', 'Merah Benoit', 'Kien Spiller', 'Krystal Alayne Chambers', 'Jeffrey Riseden', 'Julianne Binard', 'Lance Michael Weller', 'Emily Brady', 'Tremayne Cole']",3.36,nan,"['Comedy', 'Drama']",164,"['Ireland', 'UK', 'USA']",English,['English'],"A triptych fable following a man without choice who tries to take control of his own life; a policeman who is alarmed that his wife who was missing-at-sea has returned and seems a different person; and a woman determined to find a specific someone with a special ability, who is destined to become a prodigious spiritual leader.","['Searchlight Pictures', 'Film4 Productions', 'TSG Entertainment', 'Element Pictures', 'Limp']",433050,100110,103910,747,4687,8583,7295,24415,28889,70424,81875,94550,27998,16278,364994,https://letterboxd.com/film/kinds-of-kindness/,https://letterboxd.com/kurstboy/films/
Bird,2024,Andrea Arnold,"['Nykiya Adams', 'Barry Keoghan', 'Franz Rogowski', 'Jason Buda', 'Frankie Box', 'Jasmine Jobson', 'James Nelson-Joyce', 'Jason Williamson', 'Joanne Matthews', ""Carlos O'Connell"", 'Rhys Yates']",3.71,nan,"['Drama', 'Fantasy']",119,"['France', 'UK', 'USA']",English,['English'],"12-year-old Bailey lives with her single dad Bug and brother Hunter in a squat in North Kent. Bug doesn’t have much time for his kids, and Bailey, who is approaching puberty, seeks attention and adventure elsewhere.","['BBC Film', 'BFI', 'Access Entertainment', 'Pinky Promise', 'FirstGen Content', 'House Productions', 'Ad Vitam Production', 'ARTE France Cinéma']",22340,13845,7291,121,30,76,120,501,839,2694,4092,5667,2323,1537,17879,https://letterboxd.com/film/bird-2024/,https://letterboxd.com/kurstboy/films/
Megalopolis,2024,Francis Ford Coppola,"['Adam Driver', 'Giancarlo Esposito', 'Nathalie Emmanuel', 'Aubrey Plaza', 'Shia LaBeouf', 'Jon Voight', 'Laurence Fishburne', 'Talia Shire', 'Jason Schwartzman', 'Kathryn Hunter', 'Grace VanderWaal', 'Chloe Fineman', 'James Remar', 'D.B. Sweeney', 'Isabelle Kusman', 'Bailey Coppola', 'Madeleine Gardella', 'Balthazar Getty', 'Romy Mars', 'Haley Sims', 'Dustin Hoffman', 'Sonia Ammar', 'Neri Oxman', 'AJ Caba', 'Michael Mourra', 'Charlie Talbert', 'Tommy Lee Driver', 'Caroline Bloom', 'George Dillard', 'Donald Pitts', 'Philip Dido', 'Gayle Hooker', 'James Keane', 'Sean Hankinson', 'Andrew Ayala', 'Ritwik Chatterjee', 'Kendra Stout', 'Max Bojorquez', 'Renee McNeil', 'Suzan Norton', 'Vince Pasani', 'Robert Kim', 'Laura Hawkins', 'Henry Louis Adams Jr.', 'Paul Pudney', 'Vanessa Nichole', 'Nikki Rush', 'Tammy Hurtado', 'Emma Anne Wedemeyer', 'Ivy Lightsey', 'Art Newkirk', 'Savannah Powers', 'Emily Berry', 'Adolf Hitler', 'Benito Mussolini']",2.36,nan,"['Drama', 'Science Fiction']",138,['USA'],English,"['English', 'French', 'Latin', 'Russian', 'Spanish']","Genius artist Cesar Catilina seeks to leap the City of New Rome into a utopian, idealistic future, while his opposition, Mayor Franklyn Cicero, remains committed to a regressive status quo, perpetuating greed, special interests, and partisan warfare. Torn between them is socialite Julia Cicero, the mayor’s daughter, whose love for Cesar has divided her loyalties, forcing her to discover what she truly believes humanity deserves.","['American Zoetrope', 'Caesar Film']",244414,70775,49232,478,17062,26107,20308,33143,24833,26379,16507,16831,5203,9576,195949,https://letterboxd.com/film/megalopolis-2024/,https://letterboxd.com/kurstboy/films/
