Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Bad Trip,2021,Kitao Sakurai,"['Eric André', 'Lil Rel Howery', 'Tiffany Haddish', 'Michaela Conlin', 'Gerald Espinoza', 'Kaleila Johnson', 'Michael Starr', 'Yvette Tucker', 'Allan Graf', 'Kevin Cassidy', 'Cory DeMeyers', 'Henry Wang', 'Charles Green', 'Greg SmithAldridge', 'Adam Meir', 'Peter A. Chevako', 'Dimitry Elyashkevich', 'Guillermo Dionisio Insfran De Fazio', 'Giovanna Dan', 'Murisa Harba', 'Forrest Walsh', 'Anthony J. James', 'Rebecca Rose Goodman']",3.26,nan,['Comedy'],87,"['Canada', 'USA']",English,['English'],This mix of a scripted buddy comedy road movie and a real hidden camera prank show follows the outrageous misadventures of two buds stuck in a rut who embark on a cross-country road trip to NYC. The storyline sets up shocking real pranks.,"['Orion Pictures', 'Bron Studios', 'Creative Wealth Media Finance', 'The District', 'Gorilla Flicks']",129975,22105,32364,68,707,1524,1707,5655,8393,24615,23785,18915,3203,3542,92046,https://letterboxd.com/film/bad-trip-2021/,https://letterboxd.com//fumilayo/films/page/3/
Nobody,2021,Ilya Naishuller,"['Bob Odenkirk', 'Aleksey Serebryakov', 'Connie Nielsen', 'Christopher Lloyd', 'Michael Ironside', 'Colin Salmon', 'RZA', 'Billy MacLellan', 'Araya Mengesha', 'Gage Munroe', 'Paisley Cadorath', 'Aleksandr Pal', 'Humberly González', 'Edsson Morales', 'J.P. Manoux', 'Adrian McLean', 'Ilya Naishuller', 'Sergey Shnurov', 'Joanne Rodriguez', 'Stephanie Sy', 'Dan Rizzuto', 'Ruslan Rusin', 'Vladimir Levkovsky', 'Dan Skene', 'BJ Verot', 'Dylan Rampulla', 'Margaryta Soldatova', 'Megan Best', 'Darya Charusha', 'Neil Davison', 'Paul Essiembre', 'Adam Hurtig', 'Gabriel Daniels', 'Kristen Harris', 'Erik Athavale', 'Tom Soares', 'Neven Pajkic', 'Stephen Eric McIntyre', 'Rick Dobran', 'Richard Thomas', 'Alan Wh Wong', 'Sharon Bajer', 'Yulia Guzhva', 'Boris Gulyarin', 'Alex Nikolaychuk', 'Volodymyr Yamnenko', 'Meaghan Ann De Werrenne-Walle', 'Eugene Baffoe', 'Daniel Bernhardt', 'Alain Moussi', 'Stéphane Julien', 'Robert Heinamaki', 'Brent Alarie', 'Tyrell Witherspoon', 'Frederick Allen', 'Destini Boldt']",3.51,nan,"['Action', 'Thriller']",92,['USA'],English,"['English', 'Russian', 'Spanish']","Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.","['87North Productions', 'Odenkirk Provissiero Entertainment', 'Eighty Two Films']",630733,76905,174098,987,1396,3578,4108,17150,28256,100986,132894,137149,29458,29181,484156,https://letterboxd.com/film/nobody-2021/,https://letterboxd.com//fumilayo/films/page/3/
Raya and the Last Dragon,2021,"Don Hall, Carlos López Estrada","['Kelly Marie Tran', 'Awkwafina', 'Gemma Chan', 'Alan Tudyk', 'Izaac Wang', 'Benedict Wong', 'Daniel Dae Kim', 'Thalia Tran', 'Sandra Oh', 'Dichen Lachman', 'Patti Harrison', 'Lucille Soong', 'Jona Xiao', 'Sung Kang', 'Ross Butler', 'François Chau', 'Paul Yen', 'Ren Hanami', 'Sierra Katow', 'Gordon Ip', 'Jonathan Park', 'Vincent Rodriguez III', 'Kayla Melikian', 'Lucian Perez']",3.26,3.0,"['Family', 'Action', 'Animation', 'Fantasy', 'Adventure']",107,['USA'],English,['English'],"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.","['Walt Disney Pictures', 'Walt Disney Animation Studios']",609043,79615,109898,308,2838,7614,8219,30686,36389,97475,79471,83223,18948,29708,394571,https://letterboxd.com/film/raya-and-the-last-dragon/,https://letterboxd.com//fumilayo/films/page/3/
TINA,2021,"T.J. Martin, Daniel Lindsay","['Tina Turner', 'Angela Bassett', 'Oprah Winfrey', 'Kurt Loder', 'Katori Hall', 'Erwin Bach', 'Roger Davies', 'Rhonda Graam', 'Terry Britten', 'Jimmy Thomas', 'Carl Arrington', ""Le'June Fletcher""]",3.89,nan,"['Music', 'Documentary']",118,"['UK', 'USA']",English,['English'],Tina Turner overcame impossible odds to become one of the first female Black artists to reach a mainstream international audience. Her road to superstardom is an undeniable story of triumph over adversity. It’s the ultimate story of survival – and an inspirational story of our times.,"['HBO Documentary Films', 'Lightbox Entertainment', 'Media Finance Capital', 'Altitude Film Entertainment', 'Sky Original Productions']",13086,3304,3679,1,1,9,7,75,192,1163,1752,3775,871,1458,9303,https://letterboxd.com/film/tina-2021/,https://letterboxd.com//fumilayo/films/page/3/
Allen v. Farrow,2021,"Kirby Dick, Amy Ziering","['Dylan Farrow', 'Mia Farrow', 'Ronan Farrow', 'Woody Allen', 'Soon-Yi Previn']",3.66,nan,['Documentary'],256,['USA'],English,['English'],"The story of one Hollywood's most notorious and public scandals: the accusation of sexual abuse against Woody Allen involving Dylan, his then 7-year-old daughter with Mia Farrow; their subsequent custody trial, the revelation of Allen’s relationship with Farrow’s daughter, Soon-Yi; and the controversial aftermath in the years that followed.","['HBO Documentary Films', 'Impact Partners', 'Jane Doe Films', 'Chicago Media Project', 'Artemis Rising', 'The Lozen Foundation']",14754,2232,2087,0,229,122,75,272,329,1244,1359,2649,557,1099,7935,https://letterboxd.com/film/allen-v-farrow/,https://letterboxd.com//fumilayo/films/page/3/
Barb & Star Go to Vista Del Mar,2021,Josh Greenbaum,"['Kristen Wiig', 'Annie Mumolo', 'Jamie Dornan', 'Damon Wayans Jr.', 'Vanessa Bayer', 'Fortune Feimster', 'Phyllis Smith', 'Ian Gomez', 'Michael Hitchcock', 'Wendi McLendon-Covey', 'Kwame Patterson', 'Reyn Doi', 'Adrian Makala', 'Patrick Bristow', 'Jordan Black', 'Rachel Ramras', 'Rose Abdoo', 'Sergio Rogalto', 'Natasha Esca', 'Jennifer Giovannini', 'Samantha Beltrán', 'Carlos Bono', 'Marisol Gasé', 'Santiago Vázquez', 'Rodrigo Santacruz', 'Sofia Tennenbaum', 'Narjara Fuentes Alfonso', 'Kerry Ardra', 'Paulina Washington', 'Ariane Price', 'Alan Rubén Ramírez Gaytán', 'Andres Dardon', 'Gerry Bednob', 'Ernesto Godoy', 'Mark Jonathan Davis', 'Amy Keys', 'Nevada Arnold', 'Mike Miller', 'Elizabeth Kelly', 'Jayde Martinez', 'Arina Gancicova', 'Hank Rogerson', 'Karen Maruyama', 'Avi Rothman', 'Andy García', 'Josh Robert Thompson', 'David A. Nelson', 'Shannon Shea', 'Shantira Jackson', 'Carl Mergenthaler', 'Emilia García', 'Reba McEntire', 'April Wilson', 'Tom Lenk', 'Sully Seagull']",3.47,nan,['Comedy'],107,['USA'],English,['English'],"The story of best friends Barb and Star, who leave their small midwestern town for the first time to go on vacation in Vista Del Mar, Florida, where they soon find themselves tangled up in adventure, love, and a villain’s evil plot to kill everyone in town.","['Gloria Sanchez Productions', 'Lionsgate']",100976,29908,30435,653,561,1237,1185,3894,5214,14647,17436,20415,5251,7775,77615,https://letterboxd.com/film/barb-star-go-to-vista-del-mar/,https://letterboxd.com//fumilayo/films/page/3/
Framing Britney Spears,2021,Samantha Stark,['Britney Spears'],3.4,nan,['Documentary'],74,['USA'],English,['English'],Her rise was a global phenomenon. Her downfall was a cruel national sport. People close to Britney Spears and lawyers tied to her conservatorship now reassess her career as she battles her father in court over who should control her life.,"['The New York Times', 'Left/Right']",74011,8544,10860,7,102,285,405,2103,3592,12685,9983,10350,1172,3074,43751,https://letterboxd.com/film/framing-britney-spears/,https://letterboxd.com//fumilayo/films/page/3/
Judas and the Black Messiah,2021,Shaka King,"['Daniel Kaluuya', 'LaKeith Stanfield', 'Jesse Plemons', 'Dominique Fishback', 'Ashton Sanders', 'Algee Smith', 'Darrell Britt-Gibson', 'Lil Rel Howery', 'Dominique Thorne', 'Martin Sheen', 'Amari Cheatom', 'Khris Davis', 'Ian Duff', 'Caleb Eberhardt', 'Robert Longstreet', 'Amber Chardae Robinson', 'Ikechukwu Ufomadu', 'James Udom', 'Nick Fink', 'Mell Bowser', 'Alysia Joy Powell', 'Nicholas Velez', 'AJ Carr', 'Tommy Lafitte', 'Terayle Hill', 'China Shavers', 'Crystal Lee Brown', 'Graham Lutes', 'Jonathan Scialabba', 'Adam Ratcliffe', 'RayJonaldy Rodriguez', 'Tyra Joy Smith', 'Deonte Stubbs', 'Cliff Weissman', 'Tone Tank', 'James Bruner', 'Winston Haynes', 'Raymond Seay', 'Latjuan Wells', 'Michael Harrity', 'Will F. Moore', 'Ken Bolden', 'Maggie Callahan', 'Michael Buonomo', 'Aaron Kleiber', 'Brian ""Wolfman Black"" Bowman', 'Cooper Bucha', 'Robert Forte Shannon III', 'The Lady of Rage', 'Jermaine Fowler', 'Chris Hahn', 'Linda D Gaines', 'Samantha Seawolf']",4.03,nan,"['History', 'Drama']",126,"['Canada', 'USA']",English,['English'],Bill O'Neal infiltrates the Black Panthers on the orders of FBI Agent Mitchell and J. Edgar Hoover. As Black Panther Chairman Fred Hampton ascends—falling for a fellow revolutionary en route—a battle wages for O’Neal’s soul.,"['MACRO', 'Bron Studios', 'Participant', 'Proximity Media']",371766,87590,116525,933,203,483,479,2828,4938,24863,47029,112055,55833,37601,286312,https://letterboxd.com/film/judas-and-the-black-messiah/,https://letterboxd.com//fumilayo/films/page/3/
CODA,2021,Siân Heder,"['Emilia Jones', 'Marlee Matlin', 'Troy Kotsur', 'Eugenio Derbez', 'Ferdia Walsh-Peelo', 'Daniel Durant', 'Amy Forsyth', 'Kevin Chapman', 'John Fiore', 'Lonnie Farmer', 'Courtland Jones', 'Molly Beth Thomas', 'Ayana Brown', 'Jason Pugatch', 'Kyana Fanene', 'Anilee List', 'Stone Martin', 'Maeve Chapman', 'Stephen Caliskan', 'Amanda Bradshaw', 'Bryan Sabbag', 'Kayla Caulfield', 'Samidio DePina', 'Dominic Andersen', 'Jose Guns Alves', 'Owen Burke', 'Lance Norris', 'Mark Pettograsso', 'Tony Viveiros', 'Armen Garo', 'Jared Voss', 'Emilia Faucher', 'Marilyn Busch', 'Melissa McMeekin', 'Erica McDermott', 'Garrett McKechnie', 'Rebecca Gibel', 'TJ Ciarametaro', 'Gary Galone', 'Nikki Kim', 'Mary Ann Schaub', 'Cassandra Berta', 'Sarah Clarke', 'Rena Maliszewski', 'David Newsom', 'Kiara Pichardo', 'Pamela Jayne Morgan', 'Elbert Kim', 'Dominic Cannarella-Andersen']",3.86,nan,"['Music', 'Romance', 'Drama']",112,"['France', 'USA']",English,"['English', 'Spanish']","As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.","['Vendôme Pictures', 'Pathé', 'Picture Perfect Entertainment']",420361,100953,132076,2000,1035,2114,2115,8780,12063,41667,59063,104220,44477,53320,328854,https://letterboxd.com/film/coda-2021/,https://letterboxd.com//fumilayo/films/page/3/
Rita Moreno: Just a Girl Who Decided to Go for It,2021,Mariem Pérez Riera,"['Rita Moreno', 'Lin-Manuel Miranda', 'Morgan Freeman', 'Whoopi Goldberg', 'Eva Longoria', 'Justina Machado', 'Gloria Estefan', 'Norman Lear', 'Karen Olivo', 'George Chakiris', 'Marlon Brando', 'Gina Rodriguez', 'Hector Elizondo', 'Tony Taccone', 'Mitzi Gaynor', 'Annette Insdorf', 'Fernanda Gordon', 'Jackie Speier', 'Frances Negrón Muntaner', 'Julia Foulkes', 'John Ferguson', 'Terrence McNally', 'Tom Fontana', 'Rock Hudson', 'Jimmy Kimmel', 'Joan Rivers', 'Steven Spielberg', 'Barack Obama', 'Todd Grinnell', 'America Ferrera']",3.75,nan,['Documentary'],90,['USA'],English,['English'],"Rita Moreno defied both her humble upbringing and relentless racism to become one of a select group who have won an Emmy, Grammy, Oscar and Tony Award. Over a seventy year career, she has paved the way for Hispanic-American performers by refusing to be pigeonholed into one-dimensional stereotypes.","['Act III Productions', 'Maramara Films', 'Artemis Rising', 'American Masters Pictures']",4205,2348,1282,3,1,6,6,35,64,475,673,1007,269,388,2924,https://letterboxd.com/film/rita-moreno-just-a-girl-who-decided-to-go-for-it/,https://letterboxd.com//fumilayo/films/page/3/
How It Ends,2021,"Zoe Lister-Jones, Daryl Wein","['Zoe Lister-Jones', 'Cailee Spaeny', 'Whitney Cummings', 'Tawny Newsome', 'Finn Wolfhard', 'Nick Kroll', 'Logan Marshall-Green', 'Bobby Lee', 'Fred Armisen', 'Glenn Howerton', 'Bradley Whitford', 'Ayo Edebiri', 'Sharon Van Etten', 'Olivia Wilde', 'Paul W. Downs', 'Raymond Chan Jr', 'Lamorne Morris', 'Angelique Cabral', 'Rob Huebel', 'Paul Scheer', 'Helen Hunt', 'Colin Hanks', 'Charlie Day', 'Mary Elizabeth Ellis', 'Pauly Shore']",2.85,5.0,"['Comedy', 'Drama']",83,['USA'],English,['English'],"A woman scores an invite to one last wild party before the world ends. However, making it there won't be easy after her car is stolen and the clock is ticking on her plan to tie up loose ends with friends and family.","['Mister Lister Films', 'American International Pictures']",13135,4466,2362,16,233,493,572,1501,1548,2528,1444,1145,232,318,10014,https://letterboxd.com/film/how-it-ends-2021/,https://letterboxd.com//fumilayo/films/page/3/
Malcolm & Marie,2021,Sam Levinson,"['John David Washington', 'Zendaya']",3.04,nan,"['Romance', 'Drama']",106,['USA'],English,['English'],"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.","['Little Lamb Productions', 'FotoKem']",277472,38721,52146,975,2937,7469,7630,22600,24161,45515,32513,32943,8379,13040,197187,https://letterboxd.com/film/malcolm-marie/,https://letterboxd.com//fumilayo/films/page/3/
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,Questlove,"['Stevie Wonder', 'Lin-Manuel Miranda', 'Chris Rock', 'Tony Lawrence', 'Nina Simone', 'B.B. King', 'Abbey Lincoln', 'Mavis Staples', 'Mahalia Jackson', 'David Ruffin', 'Sly Stone', 'Hugh Masekela', 'John V. Lindsay', 'Ray Barretto', 'Herbie Mann', 'Mongo Santamaría', 'Questlove', 'Luis A. Miranda Jr.', 'Walter Cronkite', 'Malcolm X', 'Martin Luther King Jr.', 'Robert F. Kennedy', 'Richard Nixon', 'John F. Kennedy', 'Jesse Jackson', 'Moms Mabley', 'Max Roach', 'Fidel Castro', 'Redd Foxx']",4.16,nan,"['History', 'Music', 'Documentary']",117,['USA'],English,['English'],"During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.","['Mass Distraction Media', 'RadicalMedia', 'Vulcan Productions', 'Concordia Studio']",72131,28821,25369,129,24,62,50,315,705,3599,7238,19871,10121,11154,53139,https://letterboxd.com/film/summer-of-soul-or-when-the-revolution-could/,https://letterboxd.com//fumilayo/films/page/3/
The White Tiger,2021,Ramin Bahrani,"['Adarsh Gourav', 'Rajkummar Rao', 'Priyanka Chopra Jonas', 'Mahesh Manjrekar', 'Vijay Maurya', 'Kamlesh Gill', 'Swaroop Sampat', 'Tawhid Rike Zaman', 'Vedant Sinha', 'Nalneesh Neel', 'Mahesh Pillai', 'Aaron Wan', 'Abhishek Khandekar', 'Ram Naresh Diwakar', 'Harshit Mahawar', 'Sanket Shanware', 'Solanki Diwakar', 'Wen Jiabao', 'Manmohan Singh']",3.46,3.5,['Drama'],125,"['India', 'Singapore', 'USA']",English,"['English', 'Hindi']",An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,"['Lava Media', 'Noruz Films', 'ARRAY Filmworks']",84097,16282,15378,70,187,409,536,2444,4333,15803,19241,15408,2948,2586,63895,https://letterboxd.com/film/the-white-tiger/,https://letterboxd.com//fumilayo/films/page/3/
Locked Down,2021,Doug Liman,"['Anne Hathaway', 'Chiwetel Ejiofor', 'Stephen Merchant', 'Dulé Hill', 'Jazmyn Simon', 'Ben Kingsley', 'Ben Stiller', 'Mindy Kaling', 'Lucy Boynton', 'Mark Gatiss', 'Claes Bang', 'Sam Spruell', 'Frances Ruffelle', 'Bobby Schofield', 'Tallulah Greive', 'Katie Leung', 'Eva Röse', 'Mark Lisseman', 'Anna Behne', 'Alexandra Reimer-Duffy', 'Marek Larwood', 'Olivia Onyehara', 'Quinn Dempsey Stiller', 'Louis Ball', 'Dan Ball', 'Romel Onuoha', 'Shereen Gray', 'Andreas Grant', 'Hughie Mann', 'Vito Narcisse Perkins', 'Ross Young']",2.32,nan,"['Crime', 'Comedy', 'Romance']",118,"['UK', 'USA']",English,['English'],"During a COVID-19 lockdown, sparring couple Linda and Paxton call a truce to attempt a high-risk jewellery heist at one of the world's most exclusive department stores, Harrods.","['AGC Studios', 'Storyteller Productions', 'Warner Bros. Pictures']",21170,5726,1664,2,796,1967,1853,3645,2751,2782,1157,634,85,157,15827,https://letterboxd.com/film/locked-down-2021/,https://letterboxd.com//fumilayo/films/page/3/
Wonder Woman 1984,2020,Patty Jenkins,"['Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Pedro Pascal', 'Robin Wright', 'Connie Nielsen', 'Lilly Aspell', 'Amr Waked', 'Kristoffer Polaha', 'Natasha Rothwell', 'Ravi Patel', 'Oliver Cotton', 'Lucian Perez', 'Gabriella Wilde', 'Kelvin Yu', 'Stuart Milligan', 'Shane Attwooll', 'David Al-Fahmi', 'Kevin Wallace', 'Wai Wong', 'Doutzen Kroes', 'Hari James', 'Betty Adewole', 'Camilla Roholm', 'Jessie Graff', 'Brontë Lavine', 'Briony Scarlett', 'Jade Johnson', 'Miranda Chambers', 'Moe Sasegbon', 'Gwendolyn Osborne-Smith', 'Hayley Warnes', 'Lyon Beckwith', 'Ryan Watson', 'Jimmy Burke', 'Brandon Thane Wilson', 'Oakley Bull', 'Andy Riddle', 'Rey Rey Terry', 'Tina Edwards', 'Bill Debrason', 'Rick Kain', 'Vickie Warehime', 'Mike D. Anderson', 'Christopher Crutchfield Walker', 'Gina Grinkemeyer', 'Cassandra Newman', 'Valerie Leonard', 'Susan Smythe', 'Bob Cusack', 'John Bucy', 'Patrick Gover', 'Tracy Tobin', 'Mitch Holson', 'Ashley Gladden', 'Spencer Trinwith', 'Parker Damm', 'Caroline Coleman', 'Summer Snead', 'Tori Beverly', 'Raquel Merediz', 'Vince Eisenson', 'Asim Chaudhry', 'Danny Morgan', 'Tessa Bonham Jones', 'Philip Philmar', 'Mensah Bediako', 'Russell Barnett', 'Peter Brooke', 'Jarren Dalmeda', 'Jasmine Clark', 'Jonathan Ajayi', 'Tomos Vaughan-Williams', 'Avi Rothman', 'Belinda Mayne', 'Orlando James', 'Bruce McKinnon', 'Ed Birch', 'Aykut Hilmi', 'Zaydun Khalaf', 'Nerea Palacios', 'Altahay Ramos Martín', 'Joanne Henry', 'Patrick Lyster', 'Sam Sheridan', 'Paul Boyd', 'Vincent Jerome', 'Akie Kotabe', 'Kenneth Jay', 'Jasmine Hyde', 'Paul McQuaid', 'Gabriel Constantin', 'Alex Delescu', 'Mish Boyko', 'Constantine Gregory', 'Michael Poole', 'Joe Palka', 'Jean H. Miller', 'Mike Sengelow', 'Paul Connaughton', 'Wendy Albiston', 'Rhonda Overby', 'Lambro Demetriou', 'Jonny Barry', 'Luis Torrecilla', 'Sarah Barlondo', 'Matt Costello', 'Evan Bittner', 'Archie L. Harris Jr.', 'Stephanie Waters', 'Thomas Clay Strickland', 'Chi-Lin Nim', 'Michael Kaurene', 'Michael Gabel', 'Orlando Gonzalez', 'Dan De Luca', 'Ahmed Hussien', 'Tony Zarouel', 'Naithan Ariane', 'Joel Morris', 'Michael Salami', 'Kosha Engler', 'Asa Sheridan', 'Alma Varsano', 'Maya Varsano', 'Jaron Varsano', 'Tilly Winford', 'Victoria Broom', 'Hamza Siddique', 'Colin Stinton', 'Andy Cheung', 'Katharine Pickering', 'Karis McCabe', 'Saskia Neville', 'Jenny Pacey', 'Mikayla-Jade Barber', 'Candice Carbine', 'Donna Forbes', 'Chantal Nell', 'Lynda Carter', 'Maggie Lovitt', 'Chad Tyler', 'Lucas N. Hall', 'Mimi Michaela Konoza', 'Brittney Aleah', 'Pierre Bergman']",2.08,nan,"['Action', 'Fantasy', 'Adventure']",151,['USA'],English,['English'],A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,"['Warner Bros. Pictures', 'The Stone Quarry', 'DC Films', 'Atlas Entertainment']",692053,99990,59994,98,33086,61493,49522,106208,66937,77497,29041,22691,3493,8267,458235,https://letterboxd.com/film/wonder-woman-1984/,https://letterboxd.com//fumilayo/films/page/3/
