Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Dragon Blade,2015,Daniel Lee,"['Jackie Chan', 'John Cusack', 'Adrien Brody', 'Sharni Vinson', 'Kevin Lee', 'Robert Peoples', 'Tomer Oz', 'Alfred Hsing', 'Max Huang', 'Sammy Hung', 'Paul Philip Clark', 'Lorie Pester', 'Joel Adrian', 'Harry Oram', 'Kyle Shapiro', 'Jonathan Paulson', 'Vander McLeod', 'Philippe Joly', 'Faith Ugurlu', 'Danny Salay', 'Pierre Bourdaud', 'Jai Day', 'Murray Clive Walker', 'Emrah Yilmaz', 'Danny Cameron', 'Kyle Cameron', 'Kyle Andrew MacNeil', 'Daniel P. Cameron', 'Miroslav Karel', 'J.J. Demiannay', 'Alexander Corne', 'James Lee Guy', 'Will Lefebvre', 'Lin Peng', 'Steve Yoo', 'Choi Si-won', 'Ned Bellamy', 'Jozef Waite', 'Brahim Achabbakhe', 'Benny Urquidez', 'Mohetaer', 'Temur Mamisashvili', 'Li Zhenqi', 'Karena Lam Kar-Yan', 'Vanness Wu']",2.51,nan,"['History', 'Action', 'Fantasy', 'Adventure']",127,"['Hong Kong', 'China']",Chinese,"['Chinese', 'English']","Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.","['Visualizer Film Company', 'Shanghai Film Group', 'Jackie & JJ Productions', 'Sparkle Roll Media', 'Alibaba Pictures Group', 'Home Media & Entertainment Fund', 'Tencent Video', 'China Film & TV Capital', 'Huayi Brothers Pictures']",7994,1855,686,3,238,477,500,1042,827,1022,403,293,61,114,4977,https://letterboxd.com/film/dragon-blade/,https://letterboxd.com//ok_cinema/films/page/12/
Little Forest: Winter/Spring,2015,Junichi Mori,"['Ai Hashimoto', 'Takahiro Miura', 'Mayu Matsuoka', 'Yoichi Nukumizu', 'Karen Kirishima', 'Momone Shinokawa']",3.97,4.0,['Drama'],120,['Japan'],Japanese,['Japanese'],"Ichiko bakes a cake for an end-of-year party with her friends. In the depths of winter, making mochi and curry keeps the people of Komori warm. Later, spring brings thoughts of her absent mother as well as rice planting and sakura, and she begins to think of leaving Komori behind again.",['Shochiku'],6821,3143,2469,69,2,7,8,51,86,473,750,1737,548,938,4600,https://letterboxd.com/film/little-forest-winter-spring/,https://letterboxd.com//ok_cinema/films/page/12/
Brooklyn,2015,John Crowley,"['Saoirse Ronan', 'Domhnall Gleeson', 'Emory Cohen', 'Jim Broadbent', 'Julie Walters', 'Jessica Paré', 'Eve Macklin', 'Brid Brennan', 'Fiona Glascott', 'Jane Brennan', 'Nora-Jane Noone', 'Jenn Murray', 'Eva Birthistle', 'Michael Zegen', 'Matt Glynn', 'Maeve McGrath', 'Emma Lowe', 'Barbara Drennan', 'Gillian McCarthy', ""Eileen O'Higgins"", 'Art Campion', 'James Corscadden', 'Emily Bett Rickards', ""Mary O'Driscoll"", 'Samantha Munro', 'Jane Wheeler', 'Adrien Benn', 'Alain Goulem', 'Max Walker', ""Iarla O'Lionaird"", 'Ellis Rockburn', 'Erika Rosenbaum', 'Ellen David', 'Christian de la Cortina', 'Paulino Nunes', 'James DiGiacomo', 'Tadhg McMahon', 'Hudson Leblanc', 'Paul Stewart', 'Niamh McCann', 'Denis Conway', 'Karen Ardiff', 'Gary Lydon', 'Aine Ni Mhuiri', 'Mella Carron', 'Karen Belfo', 'Micheline Poitras']",3.78,4.0,"['Drama', 'History', 'Romance']",111,"['Canada', 'Ireland', 'UK', 'USA']",English,['English'],"In 1950s Ireland and New York, young Eilis Lacey has to choose between two men and two countries.","['Wildgaze Films', 'Parallel Film Productions', 'BBC Film', 'Bun and Ham Productions', 'Finola Dwyer Productions', 'Item 7', 'Ingenious Media']",302581,55895,76346,2200,268,882,891,4698,7022,30649,38955,61206,18358,22171,185100,https://letterboxd.com/film/brooklyn/,https://letterboxd.com//ok_cinema/films/page/12/
Racing Extinction,2015,Louie Psihoyos,"['Elon Musk', 'Jane Goodall', 'Louie Psihoyos', 'Leilani Münter', 'Charles Hambleton', 'Heather Dawn Rally', 'Joel Sartore', 'Paul Hilton', 'Austin Richards', 'Travis Threlkel', 'Christopher W. Clark', 'Shawn Heinrichs', 'John Veron']",3.66,nan,"['Documentary', 'Adventure']",90,['USA'],English,['English'],An unlikely team of activists and innovators hatches a bold mission to save endangered species.,"['Oceanic Preservation Society', 'Insurgent Docs', 'Vulcan Productions', 'Okeanos Foundation for the Sea', 'Li Ka Shing Foundation', 'Earth Day Texas', ""JP's Peace, Love & Happiness Foundation"", 'Diamond Docs']",3235,1411,549,4,11,18,24,91,153,371,447,553,176,261,2105,https://letterboxd.com/film/racing-extinction/,https://letterboxd.com//ok_cinema/films/page/12/
World of Tomorrow,2015,Don Hertzfeldt,"['Julia Pott', 'Winona Mae', 'Sara Cushman']",4.32,nan,"['Science Fiction', 'Drama', 'Animation']",17,['USA'],English,['English'],A little girl is taken on a mind-bending tour of her distant future.,['Bitter Films'],76607,18513,29404,583,94,156,139,456,715,2951,4801,13800,9570,14895,47577,https://letterboxd.com/film/world-of-tomorrow/,https://letterboxd.com//ok_cinema/films/page/12/
Ex Machina,2015,Alex Garland,"['Domhnall Gleeson', 'Alicia Vikander', 'Oscar Isaac', 'Sonoya Mizuno', 'Corey Johnson', 'Claire Selby', 'Symara A. Templeman', 'Gana Bayarsaikhan', 'Tiffany Pisani', 'Elina Alminas', 'Chelsea Li', 'Dan Pappaspanos']",3.98,nan,"['Science Fiction', 'Drama']",108,"['UK', 'USA']",English,['English'],"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.","['DNA Films', 'Film4 Productions', 'IAC Films', 'Scott Rudin Productions']",1484870,196477,463605,7500,1427,4477,3296,19632,21305,112395,150909,364437,154180,150357,982415,https://letterboxd.com/film/ex-machina-2015/,https://letterboxd.com//ok_cinema/films/page/12/
Black Mirror: White Christmas,2014,Carl Tibbetts,"['Jon Hamm', 'Rafe Spall', 'Oona Chaplin', 'Natalia Tena', 'Janet Montgomery', 'Rasmus Hardiker', 'Dan Li', 'Ken Drury', 'Zahra Ahmadi', 'Verity Marshall', 'Ian Attard', 'Grainne Keenan', 'Robin Weaver', 'Simon Nock', 'Diveen Henry', 'Esther Smith', 'Beatrice Curnew', 'Jonathan Arkwright', 'Liz May Brice', 'Nicholas Agnew', 'Gavin Kean', 'Sukh Ojla', 'Leanne Li', 'Magnus Robertson-Jones', 'Beatrice Robertson-Jones', 'Raphael Sowole', 'Turlough Convery', 'Samuel Valentine', 'Matthew Aubrey', 'Muzz Khan', 'Daniel Kendrick']",4.2,nan,"['Thriller', 'Drama', 'Science Fiction', 'TV Movie']",74,['UK'],English,['English'],Three interconnected tales of technology run amok during the Christmas season are told by two men at a remote outpost in a frozen wilderness.,"['Channel 4 Television', 'Zeppotron', 'House of Tomorrow']",238428,21801,50918,147,126,279,257,1411,1971,9892,15130,43195,28372,25969,126602,https://letterboxd.com/film/black-mirror-white-christmas/,https://letterboxd.com//ok_cinema/films/page/12/
Taken 3,2014,Olivier Megaton,"['Liam Neeson', 'Forest Whitaker', 'Maggie Grace', 'Dougray Scott', 'Famke Janssen', 'Sam Spruell', 'Don Harvey', 'Dylan Bruno', 'Leland Orser', 'David Warshofsky', 'Jon Gries', 'Andrew Howard', 'Jonny Weston', 'Andrew Borba', 'Judi Beecher', 'Cedric Cirotteau', 'Catherine Dyer', 'Jimmy Palumbo', 'Robert Pralgo', 'Tony Williams', 'Al Vicente', 'Alexander Wraith', 'Shelley Calene-Black', 'Adam J. Smith', 'Jimmy Gonzales', 'David Clark', 'Michael Shikany', 'Robert Bryan Davis', 'Nazareth Dairian', 'Tony DeMil', 'Stefanie Kleine', 'Johnny Harvill', 'Angie Dillard', 'Wallace Langham', 'Franck Neel', 'Cédric Chevalme', 'Anton Yakovlev', 'Ellen Ho', 'Haley Craft', 'Stephanie Honoré', 'Steve Coulter', 'Mike Davies', 'Jonathan Waite', 'Lauren Sivan', 'Cornelius Peter', 'Kevin Fry-Bowers', 'Katie Mary Garland', 'Al Sapienza', 'Chad Donella', 'Pete Thias', 'Cedric Camus', 'Karim Ben Haddou', 'Vincent Parisi', 'Scott Thrun', 'Laurent Desponds', 'Amanda Nima', 'Alex Disdier', 'Martin Vaughan Lewis', 'Abbey Ferrell', 'Ashante P.T. Stokes']",2.25,nan,"['Action', 'Thriller']",109,"['France', 'Spain', 'USA']",English,['English'],"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.","['EuropaCorp', '20th Century Fox', 'M6 Films', 'TSG Entertainment', 'M6', 'Canal+', 'Ciné+', 'Meñakoz Films']",151921,12263,10401,31,3635,9346,8561,18343,13138,16610,5733,4705,766,2285,83122,https://letterboxd.com/film/taken-3/,https://letterboxd.com//ok_cinema/films/page/12/
Kingsman: The Secret Service,2014,Matthew Vaughn,"['Taron Egerton', 'Colin Firth', 'Samuel L. Jackson', 'Mark Strong', 'Sophie Cookson', 'Sofia Boutella', 'Michael Caine', 'Hanna Alström', 'Samantha Womack', 'Mark Hamill', 'Jonno Davies', 'Jack Davenport', 'Adrian Quinton', 'Alex Nikolov', 'Velibor Topic', 'Geoff Bell', 'Jordan Long', 'Theo Barklem-Biggs', 'Tobi Bakare', 'Edward Holcroft', 'Morgan Watkins', 'Lily Travers', 'Paul Kennington', 'Ralph Ineson', 'Nicholas Banks', 'Jack Cutmore-Scott', 'Nicholas Agnew', 'Rowan Polonski', 'Tom Prior', 'Fiona Hampton', 'Bjørn Floberg', 'Richard Brake', 'Andrew Bridgmont', 'Corey Johnson', 'Anne Wittman', 'Andrei Lenart', 'Johanna Taylor', 'Lazara Storm', 'Simon Green', 'Sarah Hewson', 'Jayne Secker', 'Lukwesa Burak', 'James Clayton', 'Nick English', 'Charles Filmer', 'Bimbo Hart', 'Chester King', 'Alastair MacIntosh', 'Carlos Peres', 'Jude Poyer', 'Daniel Chapple']",3.73,nan,"['Comedy', 'Crime', 'Adventure', 'Action']",129,"['UK', 'USA']",English,"['English', 'Arabic']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,"['20th Century Fox', 'Marv', 'Cloudy Productions', 'TSG Entertainment']",1608837,106833,426382,6700,2451,7459,5639,28461,33206,154099,191831,321379,87484,113805,945814,https://letterboxd.com/film/kingsman-the-secret-service/,https://letterboxd.com//ok_cinema/films/page/12/
A Single Life,2014,"Marieke Blaauw, Joris Oprins",['Pien Feith'],3.47,3.5,"['Animation', 'Comedy']",2,['Netherlands'],No spoken language,['No spoken language'],"When Pia plays a mysterious vinyl record single, she suddenly knows how to travel through her own life. Made in collaboration with the Netherlands Film Fund, Pathé and SNS Reaal Fonds.","['Job, Joris & Marieke']",5184,1536,776,0,19,45,49,126,222,717,677,678,129,146,2808,https://letterboxd.com/film/a-single-life/,https://letterboxd.com//ok_cinema/films/page/12/
The Hobbit: The Battle of the Five Armies,2014,Peter Jackson,"['Ian McKellen', 'Martin Freeman', 'Richard Armitage', 'Orlando Bloom', 'Evangeline Lilly', 'Luke Evans', 'Lee Pace', 'Benedict Cumberbatch', 'Ken Stott', 'Aidan Turner', ""Dean O'Gorman"", 'Billy Connolly', 'Graham McTavish', 'James Nesbitt', 'Stephen Fry', 'Ryan Gage', 'Cate Blanchett', 'Ian Holm', 'Christopher Lee', 'Hugo Weaving', 'Mikael Persbrandt', 'Sylvester McCoy', 'Peter Hambleton', 'John Callen', 'Mark Hadlow', 'Jed Brophy', 'William Kircher', 'Stephen Hunter', 'Adam Brown', 'John Bell', 'Manu Bennett', 'John Tui', 'Peggy Nesbitt', 'Mary Nesbitt', 'Kelly Kilgour', 'Mark Mitchinson', 'Sarah Peirse', 'Nick Blake', 'Simon London', 'Conan Stevens', 'Allan Smith', 'Miranda Harcourt', 'Thomasin McKenzie', 'Erin Banks', 'Brian Hotter', 'Timothy Bartlett', 'Martin Kwok', 'Dee Bradley Baker', 'Olof Johnsson', 'Jon Olson', 'Otep Shamaya', 'Debra Wilson', 'Abraham Wream', 'Jack Binding', 'Terry Binding', 'Stephen Gledhill', 'Billy Jackson', 'Katie Jackson', 'Peter Jackson', 'Terry Notary', 'Vanessa Cater', 'Jacob Tomuri']",3.21,5.0,"['Fantasy', 'Action', 'Adventure']",144,"['New Zealand', 'USA']",English,['English'],"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.","['Warner Bros. Pictures', 'New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films', 'The Saul Zaentz Company']",977582,71018,164485,1100,6550,18101,15780,50924,50394,118838,78742,89588,38186,63208,530311,https://letterboxd.com/film/the-hobbit-the-battle-of-five-armies-extended/,https://letterboxd.com//ok_cinema/films/page/12/
Paddington,2014,Paul King,"['Ben Whishaw', 'Hugh Bonneville', 'Sally Hawkins', 'Madeleine Harris', 'Samuel Joslin', 'Nicole Kidman', 'Julie Walters', 'Imelda Staunton', 'Peter Capaldi', 'Michael Gambon', 'Jim Broadbent', 'Madeleine Worrall', 'Tim Downie', 'Matt King', 'Simon Farnaby', 'Kayvan Novak', 'Matt Lucas', 'Jonathan Derbyshire', 'Mary Roscoe', 'Jude Wright', 'Lottie Steer', 'Alice Lowe', 'Will Smith', 'Toby Williams', 'Catherine Shepherd', 'Sean Bridgeman', 'Cleo Sylvestre', 'Geoffrey Palmer', 'Gus Brown', 'Rufus Jones', 'Kenneth Hadley', 'David McKail', 'James Bachman', 'Javier Marzan', 'Llewella Gideon', 'Justin Edwards', 'Iain Mitchell', 'Barry Ashton', 'Michael Bond', 'Steve Edge', 'Steve Oram', 'Tom Meeten', 'Hamish McColl', 'Dominic Coleman', 'Tarik Blake', 'Theresa Watson', 'Ross Boatman', 'Eddie Nestor', 'George Newton', 'Alexander Bracq', 'Ancuta Breaban', 'Faith Elizabeth', 'Barrie Martin', 'Stuart Matthews', 'Fabio Vollono', 'Julie Vollono', 'Matthew David McCarthy', 'Denis Khoroshko', 'Jack Philips', 'Asim Chaudhry', 'Nigel Genis', 'Jim Lawrence', 'Vic Waghorn']",3.79,nan,"['Family', 'Adventure', 'Comedy']",96,"['France', 'UK', 'USA']",English,['English'],"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.","['StudioCanal', 'Anton Capital Entertainment', 'Heyday Films', 'TF1 Films Production', 'The Weinstein Company']",901760,84618,215979,3300,1541,3897,2727,14845,16859,79304,97213,175619,50014,78146,520165,https://letterboxd.com/film/paddington/,https://letterboxd.com//ok_cinema/films/page/12/
American Sniper,2014,Clint Eastwood,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis', 'Ben Reed', 'Elise Robertson', ""Keir O'Donnell"", 'Luke Sunshine', 'Kevin Lacz', 'Troy Vincent', 'Brandon Salgado Telis', 'Chance Kelly', 'Marnette Patterson', 'Billy Miller', 'Leonard Roberts', 'Reynaldo Gallegos', 'Jake McDorman', 'Cory Hardrict', 'Eric Ladin', 'Brando Eaton', 'James Ryen', 'Luke Grimes', 'Sammy Sheik', 'Evan Gamble', 'Tim Griffin', 'Brian Hallisay', 'Navid Negahban', 'Fehd Benchemsi', 'Eric Close', 'Zack Duhame', 'Mido Hamada', 'Kathe Mazur', 'Sam Jaeger', 'Assaf Cohen', 'Fahim Fazli', 'Hector Bucio', 'Jonathan Groff', 'Melissa Hayden', 'Pamela Denise Weaver', 'James D. Dever', 'Owain Yeoman', 'Greg Duke', 'Max Charles', 'Robert Clotworthy', 'Anthony Jennings', 'Vincent Selhorst-Jones', 'Jason Hall', 'Jason Walsh', 'Jonathan Kowalsky', 'Shane Habberstad', 'Kevin Ryan', 'Benjamin Mathes', 'Luis Jose Lopez', 'Had Mhidi Senhaji', 'Ryan Sadaghiani', 'Ayman Samman', 'Salah Salea', 'Aidan McGraw', 'Ferguson Reid', 'Mark Thomason', 'Amie Farrell', 'Quay Terry', 'Tami Goveia', 'Leon Farmer', 'Paul Meixner', 'Victoria Reina Sigloch', 'Joel Lambert', 'Tony Nevada', 'Brett Edwards', 'Nick Salter', 'Ricky Ryba', 'Jet Jurgensmeyer', 'Madeleine McGraw', 'Elizabeth Schmidt', 'Bryan Anderson', 'Jacob Schick', 'Wade White', 'Erik Audé', 'Amber Alexander', 'Belle Angel', 'Emerson Brooks', 'Clint Eastwood', 'E.R. Ruiz']",3.34,nan,"['Action', 'War']",133,['USA'],English,['English'],"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'RatPac Entertainment', 'Mad Chance', '22nd & Indiana Pictures', 'Malpaso Productions']",624990,54571,98024,1100,7301,9830,7728,25320,28876,81376,79614,88519,22465,24405,375434,https://letterboxd.com/film/american-sniper/,https://letterboxd.com//ok_cinema/films/page/12/
The Hunger Games: Mockingjay – Part 1,2014,Francis Lawrence,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Julianne Moore', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland', 'Willow Shields', 'Sam Claflin', 'Jena Malone', 'Mahershala Ali', 'Natalie Dormer', 'Wes Chatham', 'Elden Henson', 'Patina Miller', 'Evan Ross', 'Paula Malcomson', 'Sarita Choudhury', 'Stef Dawson', 'Robert Knepper', 'Caitlin Fowler', 'Jada Taylor', 'Nicholas Pryor', 'Donna Biscoe', 'Michael Garza', 'Erika Bierman', 'Jenique Bennett', 'Rus Blackwell', 'Stevie Ray Dallimore', 'Breann Couch', 'Jordan Woods-Robinson', 'Katie Sawhill', 'Jackson Mizell', 'Charles Kronmuller', 'Jennifer Cocker', 'Marshall Choka', 'Tyler Lee Allen', 'Jasmine Ahnie', 'Brayden Patterson', 'Emma Elle Roberts', 'Molly Evensen', 'William Frasca', 'Joe Crosson', 'Gregory Fears', 'Charles White Jr.', 'Angel Giuffria', 'Ryan DeLaney']",3.24,nan,"['Thriller', 'Science Fiction', 'Adventure']",123,['USA'],English,['English'],Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,"['Lionsgate', 'Color Force']",1736688,97637,302653,1300,4402,16012,15337,70472,84874,257711,155790,182047,34388,104876,925909,https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/,https://letterboxd.com//ok_cinema/films/page/12/
Interstellar,2014,Christopher Nolan,"['Matthew McConaughey', 'Anne Hathaway', 'Michael Caine', 'Jessica Chastain', 'Casey Affleck', 'Wes Bentley', 'Topher Grace', 'Mackenzie Foy', 'Ellen Burstyn', 'John Lithgow', 'Bill Irwin', 'David Gyasi', 'Timothée Chalamet', 'Matt Damon', 'Josh Stewart', 'Leah Cairns', 'Liam Dickinson', 'Francis X. McCarthy', 'William Devane', 'Andrew Borba', 'Elyes Gabel', 'David Oyelowo', 'Collette Wolfe', 'Jeff Hephner', 'Russ Fega', 'Lena Georgas', 'Brooke Smith', 'Flora Nolan', 'Griffen Fraser', 'Kristian Van der Heyden', 'William Patrick Brown', 'Benjamin Hardy', 'Joseph Oliveira', 'Alexander Michael Helisek', 'Ryan Irving']",4.37,nan,"['Science Fiction', 'Drama', 'Adventure']",169,"['UK', 'USA']",English,['English'],The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"['Legendary Pictures', 'Syncopy', 'Lynda Obst Productions']",4113744,518973,1925013,240000,4722,12192,6241,40893,32265,179625,175330,607531,420910,1440594,2920303,https://letterboxd.com/film/interstellar/,https://letterboxd.com//ok_cinema/films/page/12/
Big Hero 6,2014,"Chris Williams, Don Hall","['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung', 'Damon Wayans Jr.', 'Genesis Rodriguez', 'James Cromwell', 'Alan Tudyk', 'Maya Rudolph', 'Abraham Benrubi', 'Katie Lowes', 'Billy Bush', 'Daniel Gerson', 'Paul Briggs', 'Charlie Adler', 'Marcella Lentz-Pope', 'David Shaughnessy', 'Cam Clarke', 'Nicholas Guest', 'Terri Douglas', 'Tim Mertens', 'Yuri Lowenthal', 'Sundra Oakley', 'Brian R. Norris', 'Stan Lee', 'Shane Sweet', 'Frank Welker', 'David Cowgill', 'Kirk Baily', 'Charlotte Gulezian', 'Reed Buck', 'Roy Conli', 'Cooper Cowgill', 'Jackie Gonneau', 'Marlie Crisafulli', 'Bridget Hoffman', 'Kelly Hoover', 'Leah Latham', 'James Taku Leung', 'Yumi Mizui', 'Michael Powers', 'Lynwood Robinson', 'Josie Trinidad', 'Daniel Howell', 'June Christopher', 'Phil Lester']",3.79,nan,"['Animation', 'Comedy', 'Action', 'Family', 'Adventure']",102,['USA'],English,['English'],"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.","['Walt Disney Pictures', 'Walt Disney Animation Studios']",1888146,129405,461516,4600,1479,4712,4803,27467,38550,164695,178781,307524,86646,175800,990457,https://letterboxd.com/film/big-hero-6/,https://letterboxd.com//ok_cinema/films/page/12/
