Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
Meet John Doe,1941,Frank Capra,"['Gary Cooper', 'Barbara Stanwyck', 'Edward Arnold', 'Walter Brennan', 'Spring Byington', 'James Gleason', 'Gene Lockhart', 'Rod La Rocque', 'Irving Bacon', 'Regis Toomey', 'J. Farrell MacDonald', 'Warren Hymer', 'Harry Holman', 'Andrew Tombes', 'Pierre Watkin', 'Stanley Andrews', 'Mitchell Lewis', 'Charles C. Wilson', 'Vaughan Glaser', 'Sterling Holloway', 'M.J. Frankovich', 'Knox Manning', 'John B. Hughes', 'Harry Davenport', 'Ann Doran', 'Franklyn Farnum', 'Pat Flaherty', 'Bess Flowers', 'Hank Mann', 'James Millican', 'Bert Moorhouse', 'Frank Moran', 'Bert Stevens', 'Jack Wise', 'Henry Roquemore', 'Forbes Murray', 'Selmer Jackson', 'John Hamilton', 'William Forrest', 'Tina Thayer', 'Benny Bartlett', 'Edward Earle', 'Eddie Kane', 'Richard Kipling', 'Jack Mower', 'Paul Panzer', 'Russell Simpson', 'Charles Trowbridge']",3.71,nan,"['Comedy', 'Drama']",122,['USA'],English,['English'],"As a parting shot, fired reporter Ann Mitchell prints a fake letter from unemployed ""John Doe,"" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby to impersonate ""Doe."" Ann and her bosses cynically milk the story for all it's worth, until the made-up ""John Doe"" philosophy starts a whole political movement.","['Frank Capra Productions', 'Warner Bros. Pictures']",15436,8491,3529,32,9,49,52,279,458,1769,2585,3129,945,784,10059,https://letterboxd.com/film/meet-john-doe/,https://letterboxd.com//bfi/films/page/25/
Fantasia,1940,"Bill Roberts, Paul Satterfield","['Deems Taylor', 'Walt Disney', 'Julietta Novis', 'Leopold Stokowski']",3.9,nan,"['Family', 'Fantasy', 'Animation']",124,['USA'],English,['English'],"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",['Walt Disney Productions'],515762,77948,97186,1500,904,2638,1573,8312,7492,33002,28959,64618,21610,43991,213099,https://letterboxd.com/film/fantasia/,https://letterboxd.com//bfi/films/page/25/
Gaslight,1940,Thorold Dickinson,"['Anton Walbrook', 'Diana Wynyard', 'Frank Pettingell', 'Cathleen Cordell', 'Robert Newton', 'Jimmy Hanley', 'Minnie Rayner', 'Marie Wright', 'Aubrey Dexter', 'Mary Hinton', 'Angus Morrison', 'Jack Barty', 'Alfred Atkins', 'Edwin Ellis', 'Kathleen Harrison', 'Katie Johnson', 'Molly Raynor', 'Pat Ronald', 'Johnnie Schofield']",3.67,nan,"['Thriller', 'Mystery']",84,['UK'],English,['English'],"Twenty years removed from Alice Barlow's murder by a thief looking for her jewels, newlyweds Paul and Bella Mallen move into the very house where the crime was committed. Retired detective B.G. Rough, who worked on the Barlow case, is still in the area and grows suspicious of Paul, who he feels bears a striking resemblance to one of Barlow's relatives. Rough must find the truth before the killer can strike again and reclaim his bounty.",['British National Films'],7600,4132,1701,12,3,14,25,100,192,887,1354,1666,381,327,4949,https://letterboxd.com/film/gaslight/,https://letterboxd.com//bfi/films/page/25/
My Favorite Wife,1940,Garson Kanin,"['Irene Dunne', 'Cary Grant', 'Gail Patrick', 'Randolph Scott', 'Ann Shoemaker', 'Scotty Beckett', 'Mary Lou Harrington', 'Donald MacBride', ""Hugh O'Connell"", 'Granville Bates', 'Pedro de Cordoba', 'Jean Acker', 'Murray Alper', 'Leon Belasco', 'Joe Cabrillas', 'Bill Cartledge', 'Chester Clute', 'Corky', 'Franco Corsaro', 'Florence Dudley', 'Hal Gerard', 'Roque Guinart', 'Earle Hodgins', 'Edna Holland', 'Thelma Joel', 'Cy Kendall', 'Ellen Lowe', 'Margarita Martín', 'Horace McMahon', 'Sue Moore', 'Bert Moorhouse', 'Clive Morgan', 'George Noisom', 'Bob Reeves', 'Ronald R. Rondell', 'Matty Roubert', 'Eli Schmudkler', 'Pat West']",3.56,nan,"['Comedy', 'Romance']",88,['USA'],English,['English'],"Years after she was presumed dead in a shipwreck, Ellen Arden returns home to the surprise of her husband recently remarrying. But he too gets a shock when he learns that Ellen spent her time alone on an island with another man.",['RKO Radio Pictures'],12834,6310,3175,20,9,37,43,232,463,1794,2414,2274,491,501,8258,https://letterboxd.com/film/my-favorite-wife/,https://letterboxd.com//bfi/films/page/25/
The Grapes of Wrath,1940,John Ford,"['Henry Fonda', 'Jane Darwell', 'John Carradine', 'Charley Grapewin', 'Dorris Bowdon', 'Russell Simpson', 'O. Z. Whitehead', 'John Qualen', 'Eddie Quillan', 'Zeffie Tilbury', 'Frank Sully', 'Frank Darien', 'Darryl Hickman', 'Shirley Mills', 'Roger Imhof', 'Grant Mitchell', 'Charles D. Brown', 'John Arledge', 'Harry Tyler', 'William Pawley', 'Charles Tannen', 'Selmer Jackson', 'Charles Middleton', 'Eddy Waller', 'Paul Guilfoyle', 'David Hughes', 'Cliff Clark', 'Joe Sawyer', 'Frank Faylen', 'Adrian Morris', 'Hollis Jewell', 'Robert Homans', 'Irving Bacon', 'Kitty McHugh', 'Gino Corrado', 'Pat Flaherty', 'Francis Ford', 'Herbert Heywood', 'Mae Marsh', 'Dan White', 'Wally Albright', 'Erville Alderson', 'Robert J. Anderson', 'Arthur Aylesworth', 'Trevor Bardette', 'Joe Bordeaux', 'George P. Breakston', 'Buster Brodie', 'Delmar Costello', 'W.H. Davis', 'Emily Gerdes', 'Barney Gilmore', 'Edna Hall', 'Charles Herzinger', 'Harry Holden', 'David Kirkland', 'Lillian Lawrence', 'Scotty Mattraw', 'Frank Newburg', 'Walter Perry', 'Rose Plumer', 'Al Stewart', 'Charles Thurston', 'D.H. Turner', 'John Wallace', 'Charles West', 'Russ Clark', 'James Flavin', 'Philip Morris', 'Max Wagner', 'Harry Cording', 'Ralph Dunn', 'Bob Reeves', 'Lee Shumway', 'Paul Sutton', 'William Haade', ""Frank O'Connor"", 'Harry Tenbrook', 'Tom Tyler', 'Thornton Edwards', 'Rex Lease', 'Ben Hall', 'Louis Mason', 'Walter McGrail', 'Walter Miller', ""George O'Hara"", 'Ted Oliver', 'Inez Palange', 'Steve Pendleton', 'Robert Shaw', 'Jack Pennick', 'Dick Rich', 'Gloria Roy', 'Peggy Ryan', 'Georgia Simmons', 'Harry Strang', 'Glen Walters', 'Norman Willis', 'Bill Wolfe', 'Waclaw Rekwart', 'Josephine Allen', 'John Binns', 'Leon Brace', 'Henry Brahe', 'Scotty Brown', 'Hal Budlong', 'Nora Bush', 'Shirley Coates', 'Cal Cohen', 'Cecil Cook', 'Jim Corey', 'Jane Crowley', 'Helen Dean', 'John Dilson', 'Lillian Drew', 'Ward Bond']",4.16,nan,['Drama'],129,['USA'],English,['English'],"Tom Joad returns to his home after a jail sentence to find his family kicked out of their farm due to foreclosure. He catches up with them on his Uncle’s farm, and joins them the next day as they head for California and a new life... Hopefully.",['20th Century Fox'],75442,42364,17525,282,89,184,167,786,1052,4389,6320,14620,7800,9026,44433,https://letterboxd.com/film/the-grapes-of-wrath/,https://letterboxd.com//bfi/films/page/25/
His Girl Friday,1940,Howard Hawks,"['Cary Grant', 'Rosalind Russell', 'Ralph Bellamy', 'Gene Lockhart', 'Helen Mack', 'Porter Hall', 'Ernest Truex', 'Cliff Edwards', 'Clarence Kolb', 'Roscoe Karns', 'Frank Jenks', 'Regis Toomey', 'Abner Biberman', 'Frank Orth', 'John Qualen', 'Alma Kruger', 'Billy Gilbert', 'Pat West', 'Edwin Maxwell', 'Irving Bacon', 'Wade Boteler', 'Harry C. Bradley', 'Wheaton Chambers', 'Edmund Cobb', 'Ann Doran', 'Ralph Dunn', 'Earl Dwire', 'Pat Flaherty', 'Jack Gardner', 'Eddie Hart', 'Marion Martin', 'Frank McLure', 'James Millican', 'Gene Morgan', 'Delmar Watson']",4.04,nan,"['Romance', 'Comedy']",92,['USA'],English,['English'],"Walter Burns is an irresistibly conniving newspaper publisher desperate to woo back his paper’s star reporter, who also happens to be his estranged wife. She’s threatening to quit and settle down with a new beau, but, as Walter knows, she has a weakness: she can’t resist a juicy scoop.",['Columbia Pictures'],133231,59570,40843,1200,98,287,304,1439,2255,9457,13973,28354,13945,16201,86313,https://letterboxd.com/film/his-girl-friday/,https://letterboxd.com//bfi/films/page/25/
The Shop Around the Corner,1940,Ernst Lubitsch,"['James Stewart', 'Margaret Sullavan', 'Frank Morgan', 'Joseph Schildkraut', 'Sara Haden', 'Felix Bressart', 'William Tracy', 'Inez Courtney', 'Sarah Edwards', 'Edwin Maxwell', 'Charles Halton', 'Charles Smith', 'Charles Arnt', 'Joan Blair', 'Mary Carr', 'Mabel Colcord', 'Claire Du Brey', 'William Edmunds', 'Grace Hayle', 'Mira McKinney', 'Sol Murgi', 'Renie Riano', 'Gertrude Simpson', 'Ruth Warren']",4.17,nan,"['Drama', 'Romance', 'Comedy']",99,['USA'],English,['English'],"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",['Metro-Goldwyn-Mayer'],79553,37599,28779,741,30,82,89,487,852,4471,8210,19552,10432,10785,54990,https://letterboxd.com/film/the-shop-around-the-corner/,https://letterboxd.com//bfi/films/page/25/
Remember the Night,1940,Mitchell Leisen,"['Barbara Stanwyck', 'Fred MacMurray', 'Beulah Bondi', 'Elizabeth Patterson', 'Willard Robertson', 'Sterling Holloway', 'Charles Waldron', 'Paul Guilfoyle', 'Charles Arnt', 'John Wray', 'Thomas W. Ross', ""Fred 'Snowflake' Toones"", 'Tom Kennedy', 'Georgia Caine', 'Virginia Brissac', 'Spencer Charters', 'Jean Acker', 'Ambrose Barker', 'John Beck', 'Brooks Benedict', 'Avril Cameron', 'Chester Clute', 'Frank Conklin', 'Harry Depp', 'Edmund Elton', 'Julia Faye', 'James Flavin', 'George Guhl', 'Beth Hartman', 'Milton Kibbee', 'Fuzzy Knight', 'Lillian Lawrence', 'Kate Drain Lawson', 'Martha Mears', 'George Melford', ""Pat O'Malley"", 'Walter Soderling', 'Bernard Suss', 'Julius Tannen', 'Florence Wix', 'James Carlisle', 'William A. Boardway', 'Steve Carruthers', 'Roy Crane', 'Jon Dodson', 'Harry Evans', 'Kenneth Gibson', 'Carl M. Leviness', 'Bud Linn', 'Robert Locke Lorraine', 'Earl Pingree', 'Paul Power', 'Rad Robinson', 'Ruth Warren', 'Katherine Yorke']",3.79,nan,"['Comedy', 'Romance']",94,['USA'],English,['English'],Unexpected love blossoms when an assistant district attorney agrees to take a recidivist shoplifter home so she doesn't have to spend Christmas alone in jail.,['Paramount Pictures'],14058,8210,4491,64,7,19,33,144,277,1369,2481,3635,1215,777,9957,https://letterboxd.com/film/remember-the-night/,https://letterboxd.com//bfi/films/page/25/
The Women,1939,George Cukor,"['Norma Shearer', 'Joan Crawford', 'Rosalind Russell', 'Mary Boland', 'Paulette Goddard', 'Joan Fontaine', 'Lucile Watson', 'Phyllis Povah', 'Virginia Weidler', 'Marjorie Main', 'Virginia Grey', 'Ruth Hussey', 'Muriel Hutchison', 'Hedda Hopper', 'Florence Nash', 'Cora Witherspoon', 'Ann Morriss', 'Dennie Moore', 'Mary Cecil', 'Mary Beth Hughes', 'Dorothy Adams', 'Ruth Alder', 'Mariska Aldrich', 'Meeka Aldrich', 'Barbara Jo Allen', 'Judith Allen', 'Maude Allen', 'Effie Anderson', 'Mary Anderson', 'Dorothy Appleby', 'Diana Arden', 'Gertrude Astor', 'Bunny Beatty', 'May Beatty', 'Wilda Bennett', 'Joan Blair', 'Gladys Blake', 'Marie Blake', 'Betty Blythe', 'May Boley', 'Lilian Bond', 'Frederika Brown', 'Veda Buckland', 'Aileen Carlyle', 'Lucia Carroll', 'Shirley Chambers', 'Lita Chevret', 'Dora Clement', 'Mabel Colcord', 'Beatrice Cole', 'Mildred Coles', 'Nell Craig', 'Esther Dale', 'Mary Dees', 'Eva Dennison', 'Estelle Etterre', 'Dot Farley', 'Nance Lee Ferrar', 'Flora Finch', 'Ruth Findlay', 'Agnes Fraser', 'June Gittelson', 'Grace Goodall', 'Rita Gould', 'Grayce Hampton', 'Sibyl Harris', 'Theresa Harris', 'Winifred Harris', 'Grace Hayle', 'Brenda Henderson', 'Jany Hope', 'Joey Hope', 'Virginia Howell', 'Carol Hughes', 'Jane Isbell', 'Suzanne Kaaren', 'Alice Keating', 'Carole Lee Kilbry', 'Carole Lee Kirby', 'Lenita Lane', 'Priscilla Lawson', 'Leni Lynn', 'Leila McIntyre', 'Janet McLeay', 'Butterfly McQueen', 'Greta Meyer', 'Helene Millard', 'Sue Moore', 'Natalie Moorhead', 'Gertrude Needham', 'Hattie Noel', ""Florence O'Brien"", 'Mimi Olivera', 'Blanche Payson', 'Edith Penn', 'Barbara Pepper', 'Virginia Pine', 'Hilda Plowright', 'Aileen Pringle', 'Catherine Proctor', 'Isabel Randolph', 'Renie Riano', 'Ruth Rickaby', 'Jo Ann Sayers', 'Dorothy Sebastian', 'Peggy Shannon', 'Mildred Shay', 'Clarice Sherry', 'Florence Shirley', 'Irene Shirley', 'Gertrude Simpson', 'Amzie Strickland', 'Ann Teeman', 'Terry', 'Charlotte Treadway', 'Dorothy Tuttle', 'Beryl Wallace', 'Josephine Whittell', 'Marjorie Wood', 'Charlotte Wynters', 'Mary Young']",3.81,nan,"['Drama', 'Comedy']",133,['USA'],English,"['English', 'French']",A happily married woman lets her catty friends talk her into divorce when her husband strays.,['Metro-Goldwyn-Mayer'],20127,11645,6197,218,29,66,97,316,456,1734,2378,4188,1607,2128,12999,https://letterboxd.com/film/the-women/,https://letterboxd.com//bfi/films/page/25/
The Wizard of Oz,1939,Victor Fleming,"['Judy Garland', 'Frank Morgan', 'Ray Bolger', 'Bert Lahr', 'Jack Haley', 'Billie Burke', 'Margaret Hamilton', 'Charley Grapewin', 'Clara Blandick', 'Terry', 'Pat Walshe', 'Adriana Caselotti', 'Harry Earles', 'Jerry Maren', 'Parnell St. Aubin', 'Billy Bletcher', 'Pinto Colvig', 'Charles Becker', 'Mitchell Lewis', 'Buster Brodie', 'Ethelreda Leopold', 'Billy Curtis', 'Eleanor Keaton', 'Buddy Ebsen', 'Angelo Rossitto']",3.96,nan,"['Adventure', 'Family', 'Fantasy']",102,['USA'],English,['English'],"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",['Metro-Goldwyn-Mayer'],1036351,155193,246057,9400,1397,3162,2305,12591,14164,70781,72897,164169,57573,125873,524912,https://letterboxd.com/film/the-wizard-of-oz-1939/,https://letterboxd.com//bfi/films/page/25/
The Rules of the Game,1939,Jean Renoir,"['Jean Renoir', 'Marcel Dalio', 'Nora Gregor', 'Julien Carette', 'Roland Toutain', 'Paulette Dubost', 'Gaston Modot', 'Mila Parély', 'Anne Mayen', 'Eddy Debray', 'Pierre Magnier', 'Odette Talazac', 'Claire Gérard', 'Pierre Nay', 'Richard Francœur', 'Léon Larive', 'Lise Elina', 'Nicolas Amato', 'Henri Cartier-Bresson', 'Celestin', 'Tony Corteggiani', 'Géo Forster', 'Roger Forster', 'Camille François', 'Jenny Hélia', 'André Zwobada', 'Jacques Beauvais', 'Maurice Marceau', 'Marguerite de Morlaye', 'Marcel Melrac', 'Antoine Corteggiani']",4.08,nan,"['Drama', 'Comedy', 'Romance']",106,['France'],French,['French'],A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.,"['La Nouvelle Edition Francaise', 'Franco London Films']",71863,48437,18526,579,112,273,302,1183,1617,4869,6655,12336,7396,10425,45168,https://letterboxd.com/film/the-rules-of-the-game/,https://letterboxd.com//bfi/films/page/25/
Daybreak,1939,Marcel Carné,"['Jean Gabin', 'Jacqueline Laurent', 'Jules Berry', 'Arletty', 'Mady Berry', 'René Génin', 'Arthur Devère', 'René Bergeron', 'Bernard Blier', 'Germaine Lix', 'Gabrielle Fontan', 'Jacques Baumer', 'Marcel Pérès', 'Annie Carriel', 'Léonce Corne', 'Georges Douking', 'Henry Farty', 'Georges Gosset', 'Robert Le Ray', 'Albert Malbert', 'Marcel Melrac', 'André Nicolle', 'Guy Rapp', 'Max Rogerys', 'Madeleine Rousset', 'Marcel Rouzé', 'Maurice Salabert', 'Claude Walter']",3.86,nan,"['Crime', 'Drama']",93,['France'],French,['French'],"After committing a murder, a man locks himself in his apartment and recollects the events the led him to the killing.",['Productions Sigma'],13153,11751,2708,40,4,21,44,153,312,1203,1904,2835,990,766,8232,https://letterboxd.com/film/daybreak-1939/,https://letterboxd.com//bfi/films/page/25/
Only Angels Have Wings,1939,Howard Hawks,"['Cary Grant', 'Jean Arthur', 'Thomas Mitchell', 'Richard Barthelmess', 'Rita Hayworth', 'Allyn Joslyn', 'Sig Ruman', 'Victor Kilian', 'John Carroll', ""Don 'Red' Barry"", 'Noah Beery Jr.', 'Pat Flaherty', 'Stanley Brown', 'Cecilia Callejo', 'Candy Candido', 'Vernon Dent', 'Forbes Murray', 'Robert Sterling', 'Rafael Alcayde', 'Enrique Acosta', 'Dick Botiller', 'Curley Dresden', 'James Millican', 'Pedro Regas', 'Manuel Álvarez Maciste', 'Milisa Sierra', 'Lucio Villegas', 'Pat West', 'Wilson Benge', 'Lew Davis', 'Eddie Foster', 'Ed Randolph', 'Al Rhein', 'Ky Robinson', 'Harry A. Bailey', 'Raúl Lechuga', 'Tessie Murray', 'Aurora Navarro', 'Elena Durán', 'Budd Fine', 'Tex Higginson', 'Charles R. Moore', 'Inez Palange', 'Sammee Tong', 'Francisco Marán', 'Jack Low', 'Victor Travis']",4.08,nan,"['Drama', 'Romance', 'Adventure']",121,['USA'],English,"['English', 'Spanish']",A traveling performer arrives at a remote South American port town where the head of an air freight service must risk his pilots' lives to earn a major contract.,['Columbia Pictures'],32182,25678,9600,279,17,69,82,369,590,2258,3362,6200,3697,4790,21434,https://letterboxd.com/film/only-angels-have-wings/,https://letterboxd.com//bfi/films/page/25/
Love Affair,1939,Leo McCarey,"['Irene Dunne', 'Charles Boyer', 'Maria Ouspenskaya', 'Lee Bowman', 'Astrid Allwyn', 'Maurice Moscovitch', 'Mary Bayless', 'Scotty Beckett', 'Ferike Boros', 'Mary Bovard', 'Tom Dugan', 'Bess Flowers', 'George Ford', 'J.C. Fowler', 'Joe Gilbert', 'Dell Henderson', 'Leyland Hodgson', 'Carol Hughes', 'Lloyd Ingraham', 'Phyllis Kennedy', 'Joan Leslie', 'Fred Malatesta', 'Frank McGlynn Sr.', 'Harold Miller', 'Gerald Mohr', 'Bert Moorhouse', 'Richard Neill', 'Field Norton', ""Kitty O'Neil"", ""Oscar O'Shea"", 'Fred Rapport']",3.66,nan,"['Romance', 'Drama']",88,['USA'],English,"['English', 'French']","A French playboy and an American former nightclub singer fall in love aboard a ship. They arrange to reunite six months later, if neither has changed their mind.",['RKO Radio Pictures'],10941,9645,2818,27,6,23,39,228,416,1465,1889,2222,663,573,7524,https://letterboxd.com/film/love-affair-1939/,https://letterboxd.com//bfi/films/page/25/
They Drive by Night,1938,Arthur B. Woods,"['Emlyn Williams', 'Ernest Thesiger', 'Anna Konstam', 'Allan Jeayes', 'Anthony Holles', 'Ronald Shiner', 'William Hartnell', 'Joe Cunningham', 'Yolande Terrell', 'Jennie Hartley', 'Kitty de Legh', 'Julie Barrie', 'Hyma Beckley', 'William John Davies', 'Edgar Driver', 'Vi Kaley', 'Simon Lack', 'Basil McGrail', 'George Merritt', 'Bernard Miles', 'Frederick Piper', 'Philip Ray', 'Charles Rolfe', 'Leonard Sharp', 'George Street', 'Harry Terry', 'Robert Brooks Turner', 'Iris Vandeleur', 'Jack Vyvyan', 'Leslie Weston']",nan,nan,"['Crime', 'Thriller']",84,['UK'],English,['English'],"“Shorty” Matthews having recently been released from prison visits his girlfriend in London only to discover her murdered. Fearing he will be wrongly accused of being the culprit he disappears amongst the long-distance lorry driving community. Meanwhile, the real killer, unassuming ex-schoolteacher Walter Hoover, continues to prey on London women. As Shorty had feared he has become the main suspect. He returns to London with old flame Molly to prove his innocence.",['First National Film Distributors'],296,557,56,0,2,2,2,17,19,43,58,31,7,1,182,https://letterboxd.com/film/they-drive-by-night/,https://letterboxd.com//bfi/films/page/25/
The Lady Vanishes,1938,Alfred Hitchcock,"['Margaret Lockwood', 'Michael Redgrave', 'Paul Lukas', 'May Whitty', 'Basil Radford', 'Naunton Wayne', 'Cecil Parker', 'Linden Travers', 'Mary Clare', 'Emile Boreo', 'Googie Withers', 'Sally Stewart', 'Philip Leaver', 'Selma Vaz Dias', 'Catherine Lacey', 'Josephine Wilson', 'Charles Oliver', 'Kathleen Tremaine', 'Ernest Blyth', 'Alfred Hitchcock', 'Roy Russell', 'Wallace Bosco', 'Alf Casha', 'Nan Kearns', 'John Miller', 'John More', 'Charles Rolfe']",3.9,nan,"['Comedy', 'Thriller', 'Mystery']",96,['UK'],English,"['English', 'Italian', 'German', 'French']","On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly.",['Gainsborough Pictures'],79071,38991,20718,196,30,80,152,708,1341,6744,12270,19802,6376,4857,52360,https://letterboxd.com/film/the-lady-vanishes/,https://letterboxd.com//bfi/films/page/25/
The Childhood of Maxim Gorky,1938,Mark Donskoy,"['Aleksei Lyarsky', 'Varvara Massalitinova', 'Mikhail Troyanovsky', 'Yelizaveta Alekseyeva', 'Aleksandr Zhukov', 'K. Zubkov', 'Daniil Sagal', 'Sergey Tikhonravov']",3.64,nan,['Drama'],100,['USSR'],Russian,['Russian'],"Young Maxim grows up under the czarist regime with his grandparents as guardians. Continually demeaned by his martinet grandfather, Maxim is drawn to his warm-hearted grandmother, who instills in him the willingness to pursue his writing muse.",['Soyuzdetfilm'],849,1573,149,2,1,4,1,17,32,94,132,152,63,51,547,https://letterboxd.com/film/the-childhood-of-maxim-gorky/,https://letterboxd.com//bfi/films/page/25/
The Adventures of Robin Hood,1938,"Michael Curtiz, William Keighley","['Errol Flynn', 'Olivia de Havilland', 'Basil Rathbone', 'Claude Rains', 'Patric Knowles', 'Eugene Pallette', 'Alan Hale', 'Melville Cooper', 'Ian Hunter', ""Una O'Connor"", 'Herbert Mundin', 'Montagu Love', 'Leonard Willey', 'Robert Noble', 'Kenneth Hunter', 'Robert Warwick', 'Colin Kenny', 'Lester Matthews', 'Harry Cording', 'Howard Hill', 'Ivan F. Simpson', 'Carole Landis', 'Herbert Evans', 'Jack Gordon', 'Frank Hagney', 'Olaf Hytten', 'Leonard Mudie', 'Lionel Belmore', 'Georges Renavent', 'Dick Rich', 'Trigger', 'Jack Deery']",3.85,nan,"['History', 'Adventure', 'Romance']",102,['USA'],English,['English'],Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,['Warner Bros. Pictures'],61373,30034,14347,311,38,134,161,838,1225,5540,6921,11193,3701,5088,34839,https://letterboxd.com/film/the-adventures-of-robin-hood/,https://letterboxd.com//bfi/films/page/25/
Bringing Up Baby,1938,Howard Hawks,"['Cary Grant', 'Katharine Hepburn', 'Charles Ruggles', 'Walter Catlett', 'Barry Fitzgerald', 'May Robson', 'Fritz Feld', 'Leona Roberts', 'George Irving', 'Tala Birell', 'Virginia Walker', 'John Kelly', 'William Benedict', 'Billy Bevan', 'Ward Bond', 'Jack Carson', 'Judith Ford', 'Edward Gargan', 'Paul Guilfoyle', ""Karl 'Karchy' Kosiczky"", 'Skippy', 'Jack Gardner', 'Herschel Graham']",3.99,nan,"['Romance', 'Comedy']",102,['USA'],English,['English'],"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",['RKO Radio Pictures'],122171,60465,39087,1500,198,496,467,1847,2541,8807,12594,24147,11689,15846,78632,https://letterboxd.com/film/bringing-up-baby/,https://letterboxd.com//bfi/films/page/25/
Snow White and the Seven Dwarfs,1937,"David Hand, Ben Sharpsteen","['Adriana Caselotti', 'Lucille La Verne', 'Harry Stockwell', 'Roy Atwell', 'Pinto Colvig', 'Otis Harlan', 'Scotty Mattraw', 'Billy Gilbert', 'Eddie Collins', 'Moroni Olsen', 'Marion Darlington', 'Purv Pullen', 'Stuart Buchanan', 'June Foray', 'Candy Candido']",3.43,nan,"['Animation', 'Family', 'Fantasy']",83,['USA'],English,['English'],"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",['Walt Disney Productions'],908342,92544,111825,684,1776,5456,4255,23836,25088,98899,65498,78424,15219,39311,357762,https://letterboxd.com/film/snow-white-and-the-seven-dwarfs/,https://letterboxd.com//bfi/films/page/25/
Nobody's Wife,1937,Adela Sequeyro,"['Adela Sequeyro', 'Mario Tenorio', 'José Eduardo Pérez', 'Eduardo Pliego', 'Joaquín Coss', 'David Valle González', 'Sandra Sequeyro']",nan,nan,"['Drama', 'Romance']",82,['Mexico'],Spanish,['Spanish'],A melodrama that tells the story of a young woman forced to leave home because her stepfather abuses her.,['Producciones Carola'],66,241,18,0,0,0,0,0,6,11,8,1,2,4,32,https://letterboxd.com/film/nobodys-wife-1937/,https://letterboxd.com//bfi/films/page/25/
"Oh, Mr. Porter!",1937,Marcel Varnel,"['Will Hay', 'Moore Marriott', 'Graham Moffatt', 'Percy Walsh', ""Dave O'Toole"", 'Sebastian Smith', 'Agnes Lauchlan', 'Dennis Wyndham', 'Frederick Piper', 'Frederick Lloyd']",3.5,nan,['Comedy'],85,['UK'],English,['English'],"Comedy in which a bungling railway worker is given the job of stationmaster at a rundown station in rural Ireland, where his sidekicks are a toothless old gaffer and a portly young loudmouth. Hilarious adventures ensue, including a locomotive chase after gunrunners make off with a train.",nan,709,669,161,9,1,2,2,24,41,120,123,95,29,60,497,https://letterboxd.com/film/oh-mr-porter/,https://letterboxd.com//bfi/films/page/25/
A Day at the Races,1937,Sam Wood,"['Groucho Marx', 'Chico Marx', 'Harpo Marx', 'Allan Jones', ""Maureen O'Sullivan"", 'Margaret Dumont', 'Sig Ruman', 'Leonard Ceeley', 'Douglass Dumbrille', 'Esther Muir', 'Robert Middlemass', 'Vivien Fay', 'Ivie Anderson', 'Gino Corrado', 'Bess Flowers', 'Bert Moorhouse', ""Frank O'Connor"", 'Carole Landis', 'Etta Moten', 'Dorothy Dandridge', 'Byron Foulger']",3.72,nan,"['Comedy', 'Music']",111,['USA'],English,['English'],"Doctor Hugo Hackenbush, Tony, and Stuffy try and save Judy's farm by winning a big race with her horse. There are a few problems. Hackenbush runs a high priced clinic for the wealthy who don't know he has his degree in Veterinary Medicine.",['Metro-Goldwyn-Mayer'],14771,5585,3080,29,7,23,38,203,330,1489,2062,2419,615,716,7902,https://letterboxd.com/film/a-day-at-the-races/,https://letterboxd.com//bfi/films/page/25/
