Film_title,Release_year,Director,Cast,Average_rating,Owner_rating,Genres,Runtime,Countries,Original_language,Spoken_languages,Description,Studios,Watches,List_appearances,Likes,Fans,½,★,★½,★★,★★½,★★★,★★★½,★★★★,★★★★½,★★★★★,Total_ratings,Film_URL,List_URL
A Summer Dress,1996,François Ozon,"['Frédéric Mangenot', 'Lucía Sánchez', 'Sébastien Charles']",3.7,nan,"['Drama', 'Romance']",16,['France'],French,['French'],"It's summer. Sébastien loves the singer Sheila. Lucia loves boys. As for Frédéric, all he wants to do is work on his tan.","['Fidélité Productions', 'France 3 Formation', ""Conseil Régional d'Aquitaine""]",6538,1971,1889,24,4,27,34,107,150,721,838,1277,314,420,3892,https://letterboxd.com/film/a-summer-dress/,https://letterboxd.com//harinef/films/page/14/
James and the Giant Peach,1996,Henry Selick,"['Paul Terry', 'Miriam Margolyes', 'Joanna Lumley', 'Pete Postlethwaite', 'Simon Callow', 'Richard Dreyfuss', 'Jane Leeves', 'Susan Sarandon', 'David Thewlis', 'Steven Culp', 'Susan Turner-Cray', 'Cirocco Dunlap', 'Kathryn Howell', 'Mike Starr', 'Michael Girardin', 'J. Stephen Coyle', 'Tony Haney', 'Mario Yedidia', 'Jeff Mosley', 'Jeff Bennett', 'Sally Stevens']",3.35,nan,"['Family', 'Animation', 'Adventure', 'Fantasy']",79,['USA'],English,['English'],"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.","['Allied Filmmakers', 'Walt Disney Pictures']",347926,39043,51493,538,1220,2679,2304,10020,12540,39866,28474,27041,5103,11287,140534,https://letterboxd.com/film/james-and-the-giant-peach/,https://letterboxd.com//harinef/films/page/14/
All Dogs Go to Heaven 2,1996,"Larry Leker, Paul Sabella","['Charlie Sheen', 'Dom DeLuise', 'Adam Wylie', 'Sheena Easton', 'Ernest Borgnine', 'George Hearn', 'Bebe Neuwirth', 'Hamilton Camp', 'Steve Mackall', 'Dan Castellaneta', 'Tony Jay', 'Jim Cummings', 'Wallace Shawn', 'Kevin Michael Richardson', 'Pat Corley', 'Maurice LaMarche']",2.76,nan,"['Fantasy', 'Romance', 'Family', 'Animation', 'Adventure']",82,"['USA', 'UK']",English,['English'],"Charlie and Itchy return to Earth to find Gabriel's Horn, but along the way meet up with a young boy named David, who ran away from home.","['Metro-Goldwyn-Mayer', 'Metro-Goldwyn-Mayer Animation', 'MGM/UA Family Entertainment']",15350,2581,1259,18,113,333,428,1171,958,1316,435,434,72,287,5547,https://letterboxd.com/film/all-dogs-go-to-heaven-2/,https://letterboxd.com//harinef/films/page/14/
The Daytrippers,1996,Greg Mottola,"['Hope Davis', 'Pat McNamara', 'Anne Meara', 'Parker Posey', 'Liev Schreiber', 'Campbell Scott', 'Stanley Tucci', 'Marc Grapey', 'Marcia Gay Harden', 'Marcia Haufrecht', 'Paul Herman', 'Carol Locatell', 'Douglas McGrath', 'Amy Stiller', 'Stephanie Venditto', 'Jill Rowe', 'Peter Askin', 'Adam Davidson', 'Tracey Barry', 'Ford Evanson', 'Andy Brown']",3.83,nan,"['Drama', 'Comedy']",87,"['Canada', 'USA']",English,['English'],"Eliza D'Amico thinks her marriage to Louis is going great until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo, and Jo's boyfriend all pile into a station wagon to go to the city to confront Louis with the letter. On the way, the five explore their relations with each other and meet many interesting people.","['CFP', 'Fiasco Photoplays', 'Trick Productions', 'Alliance Films']",49660,17800,18897,374,31,66,92,537,1038,4655,8639,13910,5095,2981,37044,https://letterboxd.com/film/the-daytrippers/,https://letterboxd.com//harinef/films/page/14/
The Birdcage,1996,Mike Nichols,"['Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dan Futterman', 'Dianne Wiest', 'Calista Flockhart', 'Hank Azaria', 'Christine Baranski', 'Tom McGowan', 'Grant Heslov', 'Kirby Mitchell', 'James Lally', 'Luca Tommassini', 'Luis Camacho', 'Andre Fuentes', 'Tony Gonzalez', 'Dante Henderson', 'Scott Kaske', 'Kevin Stea', 'Tim Kelleher', 'Ann Cusack', 'Stanley DeSantis', 'J. Roy Helland', 'Anthony Giaimo', 'Lee Delano', 'David Sage', 'Michael Kinsley', 'Tony Snow', 'Dorothy Constantine', 'Trina McGee', 'Barry Nolan', 'Amy Powell', 'Ron Pitts', 'James Hill', 'Mary Major', 'Steven Porfido', 'John Pontrelli', 'Herschel Sparber', 'Francesca Cruz', 'Brian Reddy', 'Jim Jansen', 'Al Rodrigo', 'Marjorie Lovett', 'Sylvia Short', 'James H. Morrison', 'Rabbi Robert K. Baruch', 'Jay Leno', 'Kenneth Stephens', 'Rayder Woods', 'Kevin Loreque', 'Jody Millard', 'Scott Burkholder', 'Patrizia Barretto', 'Elisa Bridges', 'David Christopher', 'Nina Dolci', 'Justin Goudreau', 'Jordan Werner', 'Dave Knight', 'Claudio Sad', 'Rene Teboe', 'Bodo Goerisch', 'Thelma Gutiérrez', 'Louis Campos', 'Lisa Rhyne', 'Jan Citron', 'Orlando Delbert', 'Michael Thomas Daniel', 'Don LaFontaine', 'James MacDonald', 'Sal Pacino', 'Paul McMichael', 'Jordan Ancel']",3.86,nan,['Comedy'],119,['USA'],English,['English'],"Middle-aged gay life partners, Armand Goldman, a Jewish drag club owner, and Albert, the club's flamboyant star attraction, live in the eclectic community of South Beach and have raised a straight son. Now, their newly engaged son, 20-year-old Val, wants to bring his fiancée, Barbara, and her ultraconservative parents home to meet his family for the first time. By Val's request, Armand pretends to be straight, not Jewish and attempts to hide his relationship with Albert, in order to please Barbara's father, controversial right-wing Republican Sen. Kevin Keeley.","['United Artists', 'Metro-Goldwyn-Mayer']",216547,44931,70846,3600,166,480,502,2391,3796,17079,25919,45716,16222,23973,136244,https://letterboxd.com/film/the-birdcage/,https://letterboxd.com//harinef/films/page/14/
The Watermelon Woman,1996,Cheryl Dunye,"['Cheryl Dunye', 'Guinevere Turner', 'Valarie Walker', 'Lisa Marie Bronson', 'Cheryl Clarke', 'Irene Dunye', 'Brian Freeman', 'Ira Jeffries', 'Alexandra Juhasz', 'Camille Paglia', 'Sarah Schulman', 'V.S. Brodie', 'Shelley Olivier', 'David Rakoff', 'Toshi Reagon', 'Christopher Ridenhour', 'Kat Robertson', 'Jocelyn Taylor', 'Bill Wayterra', 'Elaine Freeman', 'Erin Cramer', 'Wellington Love', 'Toni Nash', 'Zoe Goldberg', 'Calder Goldberg', 'Shanell Johnson', 'Olivia Bokelman', 'Madelyn Bokelman', 'Barry Swimar', 'Sara Vogt', 'Ana Margaret Sanchez', 'Eve Oishi', 'Joy Malinowski', 'Anthony Christopher', 'Suzi Nash', 'Earl Pittman', 'Jonathan Ellis', 'T. LaMonte McKinnon', 'S. Elizabeth Evans', 'Amadee Braxton', 'Denise Sneed', 'Robert Reid-Pharr', 'David Hanson', 'Rita Porter', 'Brian Baisemore', 'Gail Lloyd', 'Tatum Kendall', 'Tania Galloni', 'Jake Carlo', 'Zanobia Webb', 'Nana Korantemaa', 'Nana Akousa Agyiriwah', 'Virginia Manning', 'Patricia Ellis', 'Lillie Hayes', 'James Charles Roberts', 'Robert Sciasci', 'A. Ron Marigna', 'Donnita Hamilton', 'K. Brent Hill', 'Jody Benjamin', 'Claudine Benoit', 'Zoe Bissel', 'Anna Blume', 'Mark Breitenberg', 'Kenrick Cato', 'Kristina Deutsch', 'Charlene Gilbert', 'Reggie Griffin', 'Valerie Manenti', 'Lilly Marnell', 'Fawn McGee', 'Darrell Moore', 'Luciana Moreira', 'L.M. Doria Roberts', 'Linda Salerno', 'Carolyn Shapiro', 'Julia Zay']",4.04,nan,"['Comedy', 'Drama', 'Romance']",85,['USA'],English,['English'],"A young black lesbian filmmaker probes into the life of The Watermelon Woman, a 1930s black actress who played 'mammy' archetypes.",['Dancing Girl'],77556,43337,32838,1200,55,128,136,568,926,4458,8673,21691,8558,10226,55419,https://letterboxd.com/film/the-watermelon-woman/,https://letterboxd.com//harinef/films/page/14/
Citizen Ruth,1996,Alexander Payne,"['Laura Dern', 'Swoosie Kurtz', 'Kurtwood Smith', 'Mary Kay Place', 'Kelly Preston', 'M.C. Gainey', 'Kenneth Mars', 'David Graf', 'Kathleen Noone', 'Tippi Hedren', 'Burt Reynolds', 'Lance Rome', 'Jim Kalal', 'Shea Degan', 'Vince Morelli', 'Marilyn Tipp', 'Lois Nemec', 'Tim Vandeberghe', 'Sebastian Anzaldo III', 'Alicia Witt', 'Mick McDonald', 'Okley Gibbs', 'Roberta Larson', 'Pam Carter', 'Steve Wheeldon', 'John LaPuzza', 'Billie Barnhouse-Diekman', 'Susan Stern', 'Jeffrey L. Goos', 'James Devney', 'Tim Driscoll', 'Caveh Zahedi', 'David Hirsch', 'Gail Erwin', 'Tony Wike', 'Sherry Josand Fletcher', 'Jim Delmont', 'Dennis Grant', 'Will Jamieson', 'Jeremy Sczepaniak', 'Delaney Driscoll', ""Robert O'Connell"", 'Judith Hart', 'Joan Pirkle', 'Lorie Obradovich', 'Joan Hennecke', 'Michael Tourek', 'Katrina Christensen', 'John Bell', 'Jeffery Thomas Johnson', 'Fred Lovelace', 'Ed Morehouse', 'Jim Reinken', 'Wm. J. Billy Bob Muddle III', 'Diane Ladd']",3.64,nan,"['Comedy', 'Drama']",104,['USA'],English,['English'],"""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus.","['Miramax', 'Independent Pictures']",18678,7705,4798,44,18,55,62,324,597,2298,3617,3824,916,742,12453,https://letterboxd.com/film/citizen-ruth/,https://letterboxd.com//harinef/films/page/14/
Balto,1995,Simon Wells,"['Kevin Bacon', 'Bob Hoskins', 'Bridget Fonda', 'Jim Cummings', 'Phil Collins', 'Juliette Brewer', 'Jack Angel', 'Danny Mann', 'Robbie Rist', 'Sandra Dickinson', 'Frank Welker', 'Miriam Margolyes', 'Lola Bates-Campbell', 'Donald Sinden', 'Garrick Hagon', 'William Roberts']",3.48,nan,"['Adventure', 'Family', 'Animation']",78,['USA'],English,['English'],"An outcast half-wolf risks his life to prevent a deadly epidemic from ravaging Nome, Alaska.","['Amblin Entertainment', 'Amblimation', 'Universal Pictures']",124563,12718,17857,267,151,601,531,2807,3981,13399,9424,9900,2071,5862,48727,https://letterboxd.com/film/balto/,https://letterboxd.com//harinef/films/page/14/
Sense and Sensibility,1995,Ang Lee,"['Emma Thompson', 'Kate Winslet', 'Alan Rickman', 'Hugh Grant', 'Gemma Jones', 'Greg Wise', 'Elizabeth Spriggs', 'Imogen Stubbs', 'Harriet Walter', 'James Fleet', 'Imelda Staunton', 'Hugh Laurie', 'Emilie François', 'Robert Hardy', 'Richard Lumsden', 'Tom Wilkinson', 'Ian Brimble', 'Isabelle Amyes', 'Alexander John', 'Allan Mitchell', 'Josephine Gradwell', 'Lone Madsen', 'Oliver Ford Davies', 'Eleanor McCready', 'Lindsay Doran']",3.83,nan,"['Drama', 'Romance']",136,"['UK', 'USA']",English,['English'],"The Dashwood sisters, sensible Elinor and passionate Marianne, whose chances at marriage seem doomed by their family's sudden loss of fortune. When Henry Dashwood dies unexpectedly, his estate must pass on by law to his son from his first marriage, John and wife Fanny. But these circumstances leave Mr. Dashwood's current wife, and daughters Elinor, Marianne and Margaret, without a home and with barely enough money to live on. As Elinor and Marianne struggle to find romantic fulfillment in a society obsessed with financial and social status, they must learn to mix sense with sensibility in their dealings with both money and men.","['Columbia Pictures', 'Mirage Enterprises', 'Good Machine']",201730,46326,51955,1700,178,516,469,2597,3916,18535,23053,40255,12288,18769,120576,https://letterboxd.com/film/sense-and-sensibility/,https://letterboxd.com//harinef/films/page/14/
It Takes Two,1995,Andy Tennant,"['Kirstie Alley', 'Steve Guttenberg', 'Ashley Olsen', 'Mary-Kate Olsen', 'Jane Sibbett', 'Philip Bosco', 'Michelle Grisom', 'Desmond Robertson', 'Tiny Mills', 'Shanelle Henry', 'Michèle Lonsdale Smith', 'Sean Orr', 'Elizabeth Walsh', 'Dov Tiefenbach', ""Douglas O'Keeffe"", 'Anthony Aiello', 'LaTonya Borsay', 'Michael Vollans', ""Paul O'Sullivan"", 'Lawrence Dane', 'Gerard Parkes', 'Gina Clayton', 'Mark Huisman', 'Marilyn Boyle', 'Ernie Grunwald', 'Ellen-Ray Hennessy', 'Annick Obonsawin', 'Austin Pool', 'Andre Ottley-Lorant', 'Philip Williams']",3.18,nan,"['Romance', 'Family', 'Comedy']",101,['USA'],English,['English'],"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.","['Dualstar Productions', 'Orr & Cruickshank', 'Rysher Entertainment', 'Warner Bros. Pictures']",81277,9082,10392,139,284,843,826,3192,3115,8185,3979,5349,1112,4182,31067,https://letterboxd.com/film/it-takes-two/,https://letterboxd.com//harinef/films/page/14/
Ace Ventura: When Nature Calls,1995,Steve Oedekerk,"['Jim Carrey', 'Ian McNeice', 'Simon Callow', 'Maynard Eziashi', 'Bob Gunton', 'Sophie Okonedo', 'Tommy Davidson', 'Adewale Akinnuoye-Agbaje', 'Danny Daniels', 'Sam Phillips', 'Damon Standifer', 'Andrew Steel', 'Bruce Spence', 'Tom Grunke', 'Arsenio ""Sonny"" Trinidad', 'Kristin Norton', 'Michael Reid MacKay', 'Kayla Allen', 'Ken Kirzinger', 'Dev Kennedy', 'Patti Tippo', 'Sabrinah Christie', 'Warren Sroka', 'Gene Williams', 'Leif Tilden', 'G.W. Bailey', 'Luke Benko', 'Binx', 'Joseph Granda', 'Joe Greene', 'Stacie Johnsen', 'Patrick Michael Strange']",3.02,nan,"['Comedy', 'Adventure', 'Crime']",90,['USA'],English,['English'],"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.","['Morgan Creek Entertainment', 'Warner Bros. Pictures']",265731,19462,32686,418,1657,4305,4618,15034,16050,34911,18094,16091,3248,7096,121104,https://letterboxd.com/film/ace-ventura-when-nature-calls/,https://letterboxd.com//harinef/films/page/14/
Casino,1995,Martin Scorsese,"['Robert De Niro', 'Sharon Stone', 'Joe Pesci', 'James Woods', 'Don Rickles', 'Alan King', 'Kevin Pollak', 'L.Q. Jones', 'Dick Smothers', 'Frank Vincent', 'John Bloom', 'Pasquale Cajano', 'Melissa Prophet', 'Bill Allison', 'Vinny Vella', 'Oscar Goodman', 'Catherine Scorsese', 'Philip Suriano', 'Erika von Tagen', 'Frankie Avalon', 'Steve Allen', 'Jayne Meadows', 'Jerry Vale', 'Joseph Rigano', 'Gene Ruffini', 'Dominick Grieco', 'Peter Conti', 'Cathy Scorsese', 'Steve Vignari', 'Paul Herman', 'Joey DePinto', 'Millicent Sheridan', 'Nobu Matsuhisa', 'Frankie J. Allison', 'Anthony Russell', 'John Manca', 'Ronald Maccone', 'Joseph P. Reidy', 'Joe La Due', 'Stuart Nisbet', 'Frank Adonis', 'Joseph Bono', 'Craig Vincent', 'Daniel P. Conte', 'David Rose', 'C.C. Carr', 'Clem Caserta', 'Jed Mills', 'Richard Riehle', 'Alfred Nittoli', 'Carl Ciarfalio', 'Jack Orend', 'Ffolliott Le Coque', 'Claudia Haro', 'Madeline Parquette', 'Nick Mazzola', 'Steve Schirripa']",4.2,nan,"['Crime', 'Drama']",179,"['France', 'USA']",English,['English'],"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.","['Universal Pictures', 'Syalis DA', 'Légende Films', 'Cappa/De Fina Productions']",651990,142907,203911,7600,256,771,703,4219,5786,31856,55066,158449,94537,94045,445688,https://letterboxd.com/film/casino/,https://letterboxd.com//harinef/films/page/14/
Toy Story,1995,John Lasseter,"['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'John Morris', 'Erik von Detten', 'Laurie Metcalf', 'R. Lee Ermey', 'Sarah Freeman', 'Penn Jillette', 'Jack Angel', 'Spencer Aste', 'Greg Berg', 'Lisa Bradley', 'Kendall Cunningham', 'Debi Derryberry', 'Cody Dorkin', 'Bill Farmer', 'Craig Good', 'Gregory Grudt', 'Danielle Judovits', 'Sam Lasseter', 'Brittany Levenbrown', 'Sherry Lynn', 'Scott McAfee', 'Mickie McGowan', ""Ryan O'Donohue"", 'Jeff Pidgeon', 'Patrick Pinney', 'Phil Proctor', 'Jan Rabson', 'Joe Ranft', 'Andrew Stanton', 'Shane Sweet', 'John Lasseter', 'Jonathan Benair']",4.12,nan,"['Comedy', 'Animation', 'Family', 'Adventure']",81,['USA'],English,['English'],"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",['Pixar'],2986731,238878,755926,8100,1709,5584,2822,23959,20995,161044,156021,487469,179110,421859,1460572,https://letterboxd.com/film/toy-story/,https://letterboxd.com//harinef/films/page/14/
The Scarlet Letter,1995,Roland Joffé,"['Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky', 'Edward Hardwicke', 'Joan Plowright', 'Roy Dotrice', 'Larissa Laskin', 'Amy Wright', 'Dana Ivey', 'Lisa Andoh', 'Sarah Campbell']",2.63,nan,"['Western', 'Romance', 'Drama']",135,['USA'],English,['English'],"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.","['Cinergi Pictures', 'Lightmotive', 'Allied Stars', 'Moving Pictures', 'Hollywood Pictures']",13736,2959,1025,12,235,617,560,1407,1072,1421,461,469,74,216,6532,https://letterboxd.com/film/the-scarlet-letter-1995/,https://letterboxd.com//harinef/films/page/14/
Pride and Prejudice,1995,Simon Langton,"['Colin Firth', 'Jennifer Ehle', 'Susannah Harker', 'Crispin Bonham-Carter', 'Benjamin Whitrow', 'Alison Steadman', 'Adrian Lukis', 'Julia Sawalha', 'Lucy Davis', 'Lucy Scott', 'Lucy Briers', 'Anna Chancellor', 'Polly Maberly', 'Lucy Robinson']",4.24,nan,['Drama'],327,"['Canada', 'UK', 'USA']",English,['English'],"Set in England in the early 19th century, Pride and Prejudice tells the story of Mr and Mrs Bennet's five unmarried daughters after the rich and eligible Mr Bingley and his status-conscious friend, Mr Darcy, have moved into their neighbourhood. While Bingley takes an immediate liking to the eldest Bennet daughter, Jane, Darcy has difficulty adapting to local society and repeatedly clashes with the second-eldest Bennet daughter, Elizabeth.",['BBC'],90363,15347,28855,1600,78,173,131,696,805,3581,4367,12032,6641,19360,47864,https://letterboxd.com/film/pride-and-prejudice-1995/,https://letterboxd.com//harinef/films/page/14/
Showgirls,1995,Paul Verhoeven,"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon', 'Glenn Plummer', 'Robert Davi', 'Alan Rachins', 'Gina Ravera', 'Lin Tucci', 'Greg Travis', 'Al Ruscio', 'Patrick Bristow', 'William Shockley', 'Michelle Johnston', 'Dewey Weber', 'Rena Riffel', 'Melissa Williams', 'Ungela Brockman', 'Melinda Songer', 'Lance Davis', 'Jack McGee', 'Jim Ishida', 'Bobbie Phillips', 'Danté McCarthy', 'Caroline Key Johnson', 'Joan Foley', 'Terry Beeman', 'Kevin Stea', 'Sebastian La Cause', 'Lisa Boyle', 'Alexander Folk', 'Matt Battaglia', 'Teo', 'Melanie Jeffcoat', 'Alexander Zale', 'Irene Olga López', 'Julie Pop', 'Pamela Anderson', 'Jacob Witkin', 'Jana Walker', 'Christina Robinette', 'Jim Wise', 'Michael Shure', 'Geoff Callan', 'Rick Marotta', 'Paul Bates', 'Michael Cooke', 'Jean Barrett', 'Gary Devaney', 'Gene Ellison-Jones', 'Fernando Celis', 'Bob Dunn', 'Ashley Nation', 'Cory Melander', 'Sean Breen', 'Elizabeth Kennedy', 'Katherine Manning', 'Warren Reno', 'Ken Enomoto', 'Y. Hero Abe', 'Rodney Ueno', 'Kathleen McTeague', 'Kristen Knittle', 'Sage Peart', 'Michael Washington', 'Debbie Ables', 'Lindsley Allen', 'Bryan Anthony', 'Christopher D. Childers', 'Tyce Diorio', 'Eric L. Ellis', 'Carrie Ann Inaba', 'Deena Grassia', 'John Jacquet Jr.', 'Laurie Kanyok', 'Caitlin McLean', 'Suzi McDonald', 'Lisa Ratzin', 'Salvatore Vassallo', 'Kim Wolfe', 'Jamy Woodbury', 'Jason Yribar', 'Judette Warren', 'Lonetta Pugh', 'María Díaz', 'Madison Clark', 'Bethany Chesser', 'Kelly St. Romaine', 'Danielle Burgio', 'Micki Duran', 'Michelle Elkin', 'Neisha Folkes-LeMelle', 'Andrea Moen', ""Nancy O'Meara"", 'Sandra Plazinic', 'Laurie Sposit', 'Tonya Tovias', 'Michelle Zeitlin', 'Chris Tedesco', 'Patrick Seymour', 'Larry Washington', 'Robb Vallier', 'Anne Gaybis', 'Mike Anderson', 'Justin Armao', 'Richard Atchley', 'Stephen Austin-Skordiles', 'Anthony Backman', 'JoAnn Bush', 'Trevor Coppola', 'David Garry', 'Amber Herrel', 'Tyler Keegan', 'Gorja Max', 'Joe Everett Michaels', 'Matty J Murillo', 'Christy Oldenkamp', 'Bruce Pobanz', 'Timothy Scott Ralston', 'Eric Ritter', 'Lisa Robinson', 'Richard Roraback', 'Andreanna Veith', 'Lenny Wilson']",3.36,nan,['Drama'],131,"['France', 'USA']",English,['English'],"Fresh to Las Vegas with no connections, Nomi Malone takes a job as an exotic dancer. Her talents are quickly noticed by Cristal, a headlining dancer who senses an opportunity to bolster her own act. But Nomi won’t play second fiddle and soon begins her venomous path to the top, ruthlessly backstabbing anyone who gets in her way.","['Pathé', 'Chargeurs', 'Charles Evans Productions', 'Carolco Pictures', 'Vegas Productions']",188066,49776,46524,2200,2698,6131,4636,10994,8973,19012,15818,25233,9658,15490,118643,https://letterboxd.com/film/showgirls/,https://letterboxd.com//harinef/films/page/14/
Welcome to the Dollhouse,1995,Todd Solondz,"['Heather Matarazzo', 'Victoria Davis', 'Christina Brucato', 'Christina Vidal', 'Siri Howard', 'Brendan Sexton III', 'Telly Pontidis', 'Herbie Duarte', 'Scott Coogan', 'Daria Kalinina', 'Matthew Faber', 'Josiah Trager', 'Ken Leung', 'Dimitri Iervolino', 'Rica Martens', 'Angela Pietropinto', 'Bill Buell', 'Eric Mabius', 'Stacey Moseley', 'Will Lyman', 'Elizabeth Martin', 'Zsanné Pitta', 'Richard Gould', 'Beverly Hecht', 'Teddy Coluca', 'Tommy McCarthy', ""James O'Donoghue"", 'Deanna Barillari', 'Molly Howe', 'Lorelei Mahoney']",3.69,nan,"['Comedy', 'Drama']",88,['USA'],English,['English'],An unattractive 7th grader struggles to cope with suburban life as the middle child with inattentive parents and bullies at school.,['Suburban Pictures'],109184,31941,32626,1200,315,592,541,2214,3029,12115,15566,22623,6614,8551,72160,https://letterboxd.com/film/welcome-to-the-dollhouse/,https://letterboxd.com//harinef/films/page/14/
"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Beeban Kidron,"['Patrick Swayze', 'Wesley Snipes', 'John Leguizamo', 'Stockard Channing', 'Blythe Danner', 'Arliss Howard', 'Jason London', 'Chris Penn', 'Melinda Dillon', 'Beth Grant', 'Alice Drummond', 'Marceline Hugot', 'Jennifer Milmore', 'Jamie Harrold', 'Mike Hodge', 'Michael Vartan', 'RuPaul', 'Julie Newmar', 'Joel Story', 'Abie Hope Hyatt', 'Jamie Leigh Wolbert', 'Shea Degan', 'Dean Houser', 'Joe Grojean', 'Keith Reddin', 'Naomi Campbell', 'William P. Hopkins', 'Dayton Callie', 'Ron Carley', 'Shea R. Bredenkamp', 'Michael Tushaus', 'Patrick Tuttle', 'Timothy A. Zimmerman', 'Tim Keller', 'Miss Understood', 'Joey Arias', 'Allen Hidalgo', 'Mishell Chandler', 'Catiria Reyes', 'David Drumgold', 'Miss Coco Peru', 'Lionel Tiburcio', 'Bernard A. Mosca', ""Daniel T. 'Sweetie' Boothe"", 'Susanne Bartsch', 'Quentin Crisp', 'Flotilla DeBarge', 'Matthew Kasten', 'Widow Norton', 'CoCo LaChine', 'Mike Fulk', 'Niasse N. Mamadou', 'Candis Cayne', 'Shelton McDonald', 'Richard Ogden', 'James Palacio', 'Steven Polito', 'Philip Stoehr', 'Margaret H. Flynn', 'Billie J. Diekman', 'Shari Shell-True', 'Jimmy Ashmore', 'George Costacos', 'Chauncey Duren', 'Marshall Factora', 'Brian Ferrari', 'Alphonso King, Jr.', 'Lady Bunny', 'Jesse Wells Martin', 'Chris Place', 'Channing Roos', 'Johnathan Staci Kim', 'Robin Williams', 'Lito Wilson']",3.91,nan,"['Comedy', 'Drama']",109,['USA'],English,"['English', 'Spanish']","Manhattan drag queens Vida Boheme and Noxeema Jackson impress regional judges in competition, securing berths in the Nationals in Los Angeles. When the two meet pathetic drag novice Chi-Chi Rodriguez — one of the losers that evening — the charmed Vida and Noxeema agree to take the hopeless youngster under their joined wing. Soon the three set off on a madcap road trip across America and struggle to make it to Los Angeles in time.","['Amblin Entertainment', 'Universal Pictures']",92563,27556,36655,2100,118,277,298,1266,1756,7271,9563,17586,7378,15426,60939,https://letterboxd.com/film/to-wong-foo-thanks-for-everything-julie-newmar/,https://letterboxd.com//harinef/films/page/14/
Unzipped,1995,Douglas Keeve,"['Isaac Mizrahi', 'Sandra Bernhard', 'Naomi Campbell', 'John Galliano', 'Kate Moss', 'Linda Evangelista', 'Cindy Crawford', 'Eartha Kitt', 'Padma Lakshmi', 'Liza Minnelli', 'André Leon Talley', 'Roseanne Barr', 'Carla Bruni', 'Christy Turlington', 'Faye Dunaway', 'Richard Gere']",3.66,nan,['Documentary'],73,['USA'],English,['English'],"Isaac Mizrahi, one of the most successful designers in high fashion, plans his fall 1994 collection.","['Hachette Filipacchi Films', 'Miramax']",2040,1088,558,20,3,12,12,44,44,217,192,259,79,203,1065,https://letterboxd.com/film/unzipped/,https://letterboxd.com//harinef/films/page/14/
